Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
AVYAN,598.0,-0.99,616.0,597.0,616.0,2669.0,/CompanyDetail.aspx?symbol=AVYAN,Microfinance,2500000.0,598.0,2024/02/15 02:59:55,807.80-549.00,615.39,605.57,-16.94,-49.97,-11.97,74.62,8.01,,#ValueFiscal Year,,,3928.0,1495000000.0
BARUN,273.9,0.33,278.4,268.0,278.4,55391.0,/CompanyDetail.aspx?symbol=BARUN,Hydro Power,5358150.0,273.9,2024/02/15 02:59:58,299.00-191.10,231.78,236.71,2.74,-13.94,-19.65,104.2,2.63,0.26(FY:076-077),#ValueFiscal Year1.1:1(FY: 079-080)2.(FY: 073-074)3.(FY: 072-073),5.00(FY:076-077),1:1(FY:079-080),96814.0,1467597285.0
BBC,3635.8,-2.0,3700.0,3635.8,3700.0,359.0,/CompanyDetail.aspx?symbol=BBC,Tradings,500000.0,3635.8,2024/02/15 02:53:27,"4,539.00-3,050.00",3758.07,3741.16,11.46,250.25,14.53,1685.32,2.16,,#ValueFiscal Year,,,301.0,1817900000.0
BEDC,402.1,3.9,407.0,390.0,390.0,69757.0,/CompanyDetail.aspx?symbol=BEDC,Hydro Power,5440534.0,402.1,2024/02/15 02:59:57,407.00-170.00,254.33,280.87,0.0,0.43,935.12,64.53,6.23,,#ValueFiscal Year,,,39928.0,2187638721.4
BFC,337.5,-3.3,351.0,335.0,349.0,29310.0,/CompanyDetail.aspx?symbol=BFC,Finance,8548167.79,337.5,2024/02/15 02:59:57,377.00-284.00,312.83,315.52,-0.74,2.54,132.87,135.83,2.48,,#ValueFiscal Year1.1:0.25(FY: 074-075)2.(FY: 072-073),20.00(FY:067-068),1:0.25(FY:074-075),23347.0,2885006629.12
BGWT,616.0,-0.16,625.0,607.1,615.0,9883.0,/CompanyDetail.aspx?symbol=BGWT,Hydro Power,5720647.0,616.0,2024/02/15 02:59:54,710.00-352.00,499.58,504.84,0.0,13.2,46.67,119.92,5.14,10.53(FY:079-080),#ValueFiscal Year,,,19335.0,3523918552.0
BHDC,520.0,0.39,520.2,501.0,510.1,16663.0,/CompanyDetail.aspx?symbol=BHDC,Hydro Power,10500000.0,520.0,2024/02/15 02:59:43,523.00-286.50,380.19,408.19,25.91,16.75,31.04,116.84,4.45,5.26(FY:079-080),#ValueFiscal Year,5.00(FY:078-079),,11595.0,5460000000.0
BHL,384.5,5.34,393.9,367.1,367.1,122222.0,/CompanyDetail.aspx?symbol=BHL,Hydro Power,18279700.0,384.5,2024/02/15 02:59:58,393.90-192.70,248.81,264.94,10.81,-18.3,-21.01,67.01,5.74,,#ValueFiscal Year,,,34919.0,7028544650.0
BHPL,550.0,-1.59,569.5,537.0,565.0,13998.0,/CompanyDetail.aspx?symbol=BHPL,Hydro Power,2500000.0,550.0,2024/02/15 02:59:55,677.20-304.10,433.39,446.24,-15.99,-0.98,-561.22,57.0,9.65,,#ValueFiscal Year,,,12521.0,1375000000.0
BNHC,469.1,1.98,474.0,430.0,469.2,32118.0,/CompanyDetail.aspx?symbol=BNHC,Hydro Power,4000000.0,469.1,2024/02/15 02:59:42,511.90-270.10,355.38,375.14,8.36,1.63,287.79,91.83,5.11,,#ValueFiscal Year,,,14094.0,1876400000.0
BNL,9311.8,10.0,9311.8,8634.6,8634.6,50.0,/CompanyDetail.aspx?symbol=BNL,Manufacturing And Processing,1948890.0,9311.8,2024/02/15 12:07:11,"9,311.80-2,266.60",5324.93,5504.41,319.04,-263.62,-35.32,3119.7,2.98,,#ValueFiscal Year,,,42.0,18147673902.0
BNT,12011.0,0.09,12240.0,12000.0,12100.0,124.0,/CompanyDetail.aspx?symbol=BNT,Manufacturing And Processing,1210000.0,12011.0,2024/02/15 02:16:24,"16,200.00-10,500.00",12697.44,12395.88,-7.61,-342.47,-35.07,3173.06,3.79,,#ValueFiscal Year,,,177.0,14533310000.0
BOKD86,868.3,0.01,868.3,868.3,868.3,25.0,/CompanyDetail.aspx?symbol=BOKD86,Corporate Debenture,1600000.0,868.3,2024/02/15 02:58:22,885.00-740.10,829.16,840.67,14.25,0.0,0.0,0.0,868.3,,#ValueFiscal Year,,,72.0,1389280000.0
BPCL,311.3,0.42,314.5,310.0,310.0,12369.0,/CompanyDetail.aspx?symbol=BPCL,Hydro Power,34090650.0,311.3,2024/02/15 02:58:47,365.00-292.10,306.98,307.6,-4.22,10.46,29.76,206.73,1.51,,#ValueFiscal Year1.(FY: 070-071)2.3:2(FY: 070-071),5.00(FY:078-079),3:2(FY:070-071),25148.0,10612419345.0
BPW,1300.0,-3.56,1390.0,1300.0,1373.9,1089.0,/CompanyDetail.aspx?symbol=BPW,Microfinance,300000.0,1300.0,2024/02/15 02:59:34,"1,718.00-233.10",1180.44,1222.34,0.0,-26.97,-48.2,82.0,15.85,,#ValueFiscal Year,,,1170.0,390000000.0
C30MF,8.85,0.0,8.85,8.68,8.68,900.0,/CompanyDetail.aspx?symbol=C30MF,Mutual Fund,75072390.0,8.85,2024/02/15 02:46:36,10.00-7.61,8.27,8.33,0.0,0.0,0.0,0.0,8.85,,#ValueFiscal Year,,,1241.0,664390651.5
CBBL,842.0,-0.47,845.0,840.0,840.0,4731.0,/CompanyDetail.aspx?symbol=CBBL,Microfinance,29771721.0,842.0,2024/02/15 02:59:52,"1,199.50-727.00",908.73,887.16,-29.01,29.3,28.74,231.52,3.64,,#ValueFiscal Year,,,9203.0,25067789082.0
CBLD88,1005.0,0.5,1006.0,998.0,998.0,235.0,/CompanyDetail.aspx?symbol=CBLD88,Corporate Debenture,3000000.0,1005.0,2024/02/15 02:50:45,"1,024.00-813.00",949.25,967.75,21.22,0.0,0.0,0.0,1005.0,,#ValueFiscal Year,,,400.0,3015000000.0
CCBD88,995.1,-0.05,995.1,995.1,995.1,150.0,/CompanyDetail.aspx?symbol=CCBD88,Corporate Debenture,2200000.0,995.1,2024/02/15 02:59:12,"1,022.90-816.00",948.65,973.35,17.76,0.0,0.0,0.0,995.1,,#ValueFiscal Year,,,95.0,2189220000.0
CFCL,349.0,-3.19,367.4,345.1,367.4,22826.0,/CompanyDetail.aspx?symbol=CFCL,Finance,9488754.59,349.0,2024/02/15 02:59:56,423.00-275.50,332.96,334.81,5.76,-10.04,-34.76,124.66,2.8,,#ValueFiscal Year1.2:1(FY: 074-075),,2:1(FY:074-075),21987.0,3311575351.91
CGH,872.5,-1.75,896.0,872.5,873.0,14405.0,/CompanyDetail.aspx?symbol=CGH,Hotels And Tourism,15340910.0,872.5,2024/02/15 02:59:48,"1,520.00-796.20",1075.02,1008.12,-30.48,8.19,106.53,89.09,9.79,,#ValueFiscal Year,,,45339.0,13384943975.0
CHCL,480.8,-0.97,490.0,480.0,480.7,15815.0,/CompanyDetail.aspx?symbol=CHCL,Hydro Power,79839972.1,480.8,2024/02/15 02:59:19,594.00-446.00,491.28,495.45,4.18,9.5,50.61,131.8,3.65,,#ValueFiscal Year,10.00(FY:079-080),,29155.0,38387058585.68
CHDC,985.8,0.99,1015.0,971.0,971.0,7755.0,/CompanyDetail.aspx?symbol=CHDC,Investment,8394100.0,985.8,2024/02/15 02:59:56,"1,217.20-681.20",984.08,976.23,31.35,12.78,77.14,165.63,5.95,,#ValueFiscal Year1.100:30(FY: 072-073),,100:30(FY:072-073),13954.0,8274903780.0
CHL,321.0,8.01,323.0,296.0,296.0,102121.0,/CompanyDetail.aspx?symbol=CHL,Hydro Power,3869775.0,321.0,2024/02/15 02:59:58,370.00-194.10,240.31,250.43,-3.75,-0.54,-594.44,91.49,3.51,0.26(FY:076-077),#ValueFiscal Year1.10:3(FY: 078-079),5.00(FY:076-077),10:3(FY:078-079),28986.0,1242197775.0
CIT,2109.9,-0.15,2125.0,2104.0,2113.0,9515.0,/CompanyDetail.aspx?symbol=CIT,Investment,53137504.0,2109.9,2024/02/15 02:59:38,"2,704.00-1,850.00",2036.42,2059.93,3.43,20.55,102.67,559.48,3.77,,#ValueFiscal Year1.100:82.84(FY: 077-078),,100:82.84(FY:077-078),12254.0,112114819689.6
CITY,618.0,-2.69,642.2,618.0,633.0,14340.0,/CompanyDetail.aspx?symbol=CITY,Hotels And Tourism,16740000.0,618.0,2024/02/15 02:59:56,782.50-111.10,629.59,618.26,0.0,-14.1,-43.83,96.5,6.4,,#ValueFiscal Year,,,17503.0,10345320000.0
CKHL,538.0,-2.36,555.9,530.2,540.0,18910.0,/CompanyDetail.aspx?symbol=CKHL,Hydro Power,,538.0,2024/02/15 02:59:58,595.00-300.00,515.08,515.08,0.0,0.0,0.0,0.0,538.0,,#ValueFiscal Year,,,16668.0,0.0
CLI,447.1,-1.11,460.0,443.1,443.1,42602.0,/CompanyDetail.aspx?symbol=CLI,Life Insurance,37500000.0,447.1,2024/02/15 02:59:56,567.00-375.00,457.14,461.97,0.0,0.0,0.0,177.14,2.52,0.26(FY:079-080),#ValueFiscal Year,5.00(FY:079-080),,51032.0,16766250000.0
CMF1,9.0,0.45,9.0,8.96,8.96,11700.0,/CompanyDetail.aspx?symbol=CMF1,Mutual Fund,82000000.0,9.0,2024/02/15 02:57:38,9.40-6.96,8.14,8.29,0.0,0.0,0.0,0.0,9.0,15.00(FY:076-077),#ValueFiscal Year,,,39374.0,738000000.0
CMF2,8.01,0.63,8.01,7.83,7.9,2850.0,/CompanyDetail.aspx?symbol=CMF2,Mutual Fund,56000000.0,8.01,2024/02/15 02:42:03,10.39-6.81,7.91,7.87,-2.32,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,10237.0,448560000.0
CORBL,423.0,-2.31,441.7,422.0,435.0,9537.0,/CompanyDetail.aspx?symbol=CORBL,Development Bank Limited,5250000.0,423.0,2024/02/15 02:58:54,475.00-277.80,345.86,358.14,22.61,3.49,121.2,147.47,2.87,,#ValueFiscal Year1.1:1.5(FY: 078-079),,(FY:1:1.5),14773.0,2220750000.0
CYCL,1138.9,-1.8,1159.4,1130.0,1136.7,2458.0,/CompanyDetail.aspx?symbol=CYCL,Microfinance,2664243.9,1138.9,2024/02/15 02:59:35,"1,826.00-882.00",1075.76,1072.96,-37.42,15.84,71.9,214.32,5.31,,#ValueFiscal Year,30.00(FY:078-079),,6596.0,3034307377.71
CZBIL,165.2,-0.48,168.9,165.1,166.0,20998.0,/CompanyDetail.aspx?symbol=CZBIL,Commercial Banks,142009740.06,165.2,2024/02/15 02:59:51,207.80-158.90,174.5,170.66,-11.7,11.02,14.99,146.2,1.13,,#ValueFiscal Year1.10:2.5(FY: 072-073)2.10:5.50(FY: 071-072),12.91(FY:077-078),10:2.5(FY:072-073),36631.0,23460009057.91
DDBL,780.0,-1.02,819.0,779.0,792.0,11632.0,/CompanyDetail.aspx?symbol=DDBL,Microfinance,15510881.66,780.0,2024/02/15 02:59:28,955.00-606.70,745.53,746.64,-13.62,15.64,49.87,212.84,3.66,0.53(FY:079-080),#ValueFiscal Year1.1:1(FY: 073-074)2.(FY: 071-072),10.00(FY:079-080),1:1(FY:073-074),10203.0,12098487694.8
DHPL,211.0,0.72,216.0,208.0,208.0,32372.0,/CompanyDetail.aspx?symbol=DHPL,Hydro Power,2640000.0,211.0,2024/02/15 02:59:44,243.30-134.00,167.08,176.59,-9.79,-10.86,-19.43,-3.42,-61.7,,#ValueFiscal Year,,,37004.0,557040000.0
DLBS,801.0,-2.91,822.9,801.0,808.5,1038.0,/CompanyDetail.aspx?symbol=DLBS,Microfinance,1331000.0,801.0,2024/02/15 02:59:46,"1,298.90-579.00",715.23,763.15,-37.13,-30.82,-25.99,137.74,5.82,,#ValueFiscal Year,,,1893.0,1066131000.0
DOLTI,425.0,1.19,438.0,405.0,412.0,58281.0,/CompanyDetail.aspx?symbol=DOLTI,Hydro Power,5364860.0,425.0,2024/02/15 02:59:59,450.00-177.40,259.16,285.16,0.0,4.33,98.15,78.6,5.41,,#ValueFiscal Year,,,42409.0,2280065500.0
DORDI,504.0,-4.36,546.0,490.0,516.5,110403.0,/CompanyDetail.aspx?symbol=DORDI,Hydro Power,10542604.0,504.0,2024/02/15 02:59:59,576.00-191.60,275.26,306.9,63.64,6.04,83.44,103.06,4.89,,#ValueFiscal Year,,,70984.0,5313472416.0
EBL,522.0,-0.95,528.0,519.1,522.1,11587.0,/CompanyDetail.aspx?symbol=EBL,Commercial Banks,117679040.0,522.0,2024/02/15 02:58:33,633.00-448.00,524.64,504.09,-0.38,29.12,17.93,219.57,2.38,,#ValueFiscal Year,,,42271.0,61428458880.0
EBLD85,1008.1,-1.17,1008.2,1008.1,1008.2,50.0,/CompanyDetail.aspx?symbol=EBLD85,Corporate Debenture,2000000.0,1008.1,2024/02/15 02:30:01,"1,053.60-976.10",1006.82,1006.82,0.0,0.0,0.0,0.0,1008.1,,#ValueFiscal Year,,,131.0,2016200000.0
EBLD86,865.1,-0.45,870.0,860.0,860.0,150.0,/CompanyDetail.aspx?symbol=EBLD86,Corporate Debenture,2000000.0,865.1,2024/02/15 02:54:14,874.00-731.10,825.74,840.07,16.91,0.0,0.0,0.0,865.1,,#ValueFiscal Year,,,80.0,1730200000.0
EDBL,363.0,-0.55,370.0,358.0,370.0,5541.0,/CompanyDetail.aspx?symbol=EDBL,Development Bank Limited,12496944.7,363.0,2024/02/15 02:58:47,399.70-266.40,328.1,334.39,5.22,-11.19,-32.44,152.08,2.39,,#ValueFiscal Year1.10:3(FY: 078-079)2.55(FY: 074-075)3.2:1(FY: 073-074)4.(FY: 073-074)5.2:1(FY: 072-073)6.(FY: 072-073)7.4:1.0370(FY: 071-072)8.1:0.35(FY: 069-070),8.50(FY:077-078),10:3(FY:078-079),24098.0,4536390926.1
EHPL,460.0,0.22,467.0,451.7,459.0,5888.0,/CompanyDetail.aspx?symbol=EHPL,Hydro Power,6200000.0,460.0,2024/02/15 02:59:59,500.00-273.00,361.06,380.48,-2.95,4.44,103.6,75.96,6.06,,#ValueFiscal Year,,,14253.0,2852000000.0
ENL,796.0,-2.91,818.8,776.4,804.0,8783.0,/CompanyDetail.aspx?symbol=ENL,Investment,5556000.0,796.0,2024/02/15 02:59:59,"1,060.00-572.00",861.32,832.17,18.63,1.76,452.27,105.76,7.53,,#ValueFiscal Year,,,5178.0,4422576000.0
FMDBL,608.0,-0.49,610.9,603.9,610.9,3726.0,/CompanyDetail.aspx?symbol=FMDBL,Microfinance,12338269.03,608.0,2024/02/15 02:59:59,781.00-497.20,631.02,622.6,-6.89,13.76,44.19,128.22,4.74,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 073-074)3.1:1(FY: 071-072)4.(FY: 070-071),,2:1(FY:073-074),12413.0,7501667570.24
FOWAD,1080.0,-0.18,1082.0,1060.4,1082.0,1320.0,/CompanyDetail.aspx?symbol=FOWAD,Microfinance,10555637.34,1080.0,2024/02/15 02:57:42,"1,835.00-974.00",1162.11,1114.06,-40.3,-4.9,-220.41,256.01,4.22,,#ValueFiscal Year,25.00(FY:078-079),,3602.0,11400088327.2
GBBD85,895.0,0.11,895.0,895.0,895.0,75.0,/CompanyDetail.aspx?symbol=GBBD85,Corporate Debenture,1000000.0,895.0,2024/02/15 01:14:39,"1,000.00-744.10",869.63,871.27,13.72,0.0,0.0,0.0,895.0,,#ValueFiscal Year,,,13467.0,895000000.0
GBBL,375.2,-1.26,382.0,375.1,375.1,37652.0,/CompanyDetail.aspx?symbol=GBBL,Development Bank Limited,56805173.3,375.2,2024/02/15 02:59:51,432.40-336.00,379.55,380.64,2.79,18.05,20.79,145.43,2.58,,#ValueFiscal Year1.(FY: 072-073)2.(FY: 070-071)3.10:3(FY: 069-070)4.(FY: 068-069),,,43204.0,21313301022.16
GBD80/81,1008.5,-0.15,1009.1,1008.5,1009.0,201.0,/CompanyDetail.aspx?symbol=GBD80/81,Corporate Debenture,103105160.0,1008.5,2024/02/15 02:58:53,"1,075.00-963.10",1007.53,1011.62,4.62,0.0,0.0,0.0,1008.5,,#ValueFiscal Year,,,194.0,103981553860.0
GBIME,191.0,-0.52,193.0,190.1,193.0,62801.0,/CompanyDetail.aspx?symbol=GBIME,Commercial Banks,361287700.0,191.0,2024/02/15 02:59:57,241.90-176.00,202.64,201.41,-9.22,11.31,16.89,157.4,1.21,,#ValueFiscal Year,,,102002.0,69005950700.0
GBLBS,562.0,-1.23,563.0,555.0,557.7,3144.0,/CompanyDetail.aspx?symbol=GBLBS,Microfinance,9825000.0,562.0,2024/02/15 02:58:47,673.00-427.00,515.07,522.76,-7.11,19.73,28.48,100.0,5.62,,#ValueFiscal Year1.1:0.5(FY: 075-076),,1:0.5(FY:075-076),6487.0,5521650000.0
GCIL,487.0,0.62,493.0,476.3,480.2,32606.0,/CompanyDetail.aspx?symbol=GCIL,Manufacturing And Processing,45676857.0,487.0,2024/02/15 02:59:54,614.00-363.10,474.49,477.11,0.0,-18.32,-26.58,225.45,2.16,,#ValueFiscal Year,15.00(FY:079-080),,64417.0,22244629359.0
GFCL,450.0,-3.23,465.0,448.3,456.8,27246.0,/CompanyDetail.aspx?symbol=GFCL,Finance,9461152.0,450.0,2024/02/15 02:59:52,530.00-375.00,429.98,428.03,-8.16,4.84,92.98,174.18,2.58,,#ValueFiscal Year1.10:6(FY: 073-074)2.(FY: 072-073)3.(FY: 071-072),,10:6(FY:073-074),16293.0,4257518400.0
GHL,180.0,-0.06,183.6,177.0,180.0,44217.0,/CompanyDetail.aspx?symbol=GHL,Hydro Power,16500000.0,180.0,2024/02/15 02:59:55,286.00-120.00,166.79,156.89,-34.55,-2.26,-79.65,88.94,2.02,,#ValueFiscal Year1.(FY: 080-081),,,72870.0,2970000000.0
GIBF1,8.47,-2.31,8.84,8.41,8.84,56500.0,/CompanyDetail.aspx?symbol=GIBF1,Mutual Fund,102576360.0,8.47,2024/02/15 02:59:36,9.70-7.20,8.15,8.07,1.8,0.0,0.0,0.0,8.47,5.00(FY:079-080),#ValueFiscal Year,,,67791.0,868821769.2
GILB,850.0,0.12,864.7,832.8,864.7,2328.0,/CompanyDetail.aspx?symbol=GILB,Microfinance,6189000.45,850.0,2024/02/15 02:56:39,"1,151.90-665.10",853.03,843.57,-24.77,15.46,54.98,181.09,4.69,,#ValueFiscal Year1.1:1(FY: 076-077)2.(FY: 074-075)3.2:1(FY: 073-074),,1:1(FY:076-077),3846.0,5260650382.5
GLBSL,927.0,-1.7,975.0,925.0,930.0,737.0,/CompanyDetail.aspx?symbol=GLBSL,Microfinance,1014000.0,927.0,2024/02/15 02:59:37,"1,105.00-589.10",732.98,752.18,13.05,15.24,60.83,129.67,7.15,,#ValueFiscal Year,4.00(FY:078-079),,2314.0,939978000.0
GLH,238.4,-2.42,248.0,238.0,244.0,33523.0,/CompanyDetail.aspx?symbol=GLH,Hydro Power,18000000.0,238.4,2024/02/15 02:59:33,330.00-194.60,229.34,233.21,-23.34,-1.09,-218.72,80.33,2.97,,#ValueFiscal Year,,,31042.0,4291200000.0
GMFBS,850.0,-0.12,852.7,825.0,835.1,876.0,/CompanyDetail.aspx?symbol=GMFBS,Microfinance,1515545.33,850.0,2024/02/15 02:21:15,919.00-641.00,739.01,761.71,3.03,14.18,59.94,146.74,5.79,1.00(FY:077-078),#ValueFiscal Year,19.00(FY:077-078),,1947.0,1288213526.25
GMFIL,361.0,-3.22,371.0,359.1,368.1,14290.0,/CompanyDetail.aspx?symbol=GMFIL,Finance,10121760.0,361.0,2024/02/15 02:59:04,427.00-277.00,349.64,351.11,7.12,-13.24,-27.27,140.06,2.58,,#ValueFiscal Year1.10:4(FY: 074-075)2.2:1(FY: 073-074)3.(FY: 073-074)4.(FY: 071-072),,10:4(FY:074-075),14688.0,3653955360.0
GRDBL,374.0,-0.11,376.9,367.0,367.1,8675.0,/CompanyDetail.aspx?symbol=GRDBL,Development Bank Limited,5190000.0,374.0,2024/02/15 02:59:56,393.60-0.00,319.7,324.45,41.13,4.86,76.95,114.97,3.25,0.20(FY:078-079),#ValueFiscal Year1.(FY: 074-075)2.1:4(FY: 072-073),3.80(FY:078-079),,10305.0,1941060000.0
GUFL,584.0,-3.63,615.0,580.1,609.0,56571.0,/CompanyDetail.aspx?symbol=GUFL,Finance,8679938.0,584.0,2024/02/15 02:59:59,619.00-454.00,534.32,538.41,9.77,28.02,20.84,161.15,3.62,,#ValueFiscal Year1.2:1(FY: 073-074),7.00(FY:071-072),2:1(FY:073-074),37292.0,5069083792.0
GVL,467.9,2.09,479.0,450.1,450.1,26402.0,/CompanyDetail.aspx?symbol=GVL,Hydro Power,31250000.0,467.9,2024/02/15 02:59:59,498.00-299.90,388.17,407.55,5.15,13.02,35.94,116.74,4.01,,#ValueFiscal Year,,,33596.0,14621875000.0
H8020,8.76,-2.67,8.9,8.72,8.82,207700.0,/CompanyDetail.aspx?symbol=H8020,Mutual Fund,100000000.0,8.76,2024/02/15 02:28:55,10.10-8.56,8.86,8.86,0.0,0.0,0.0,0.0,8.76,,#ValueFiscal Year,,,14115.0,876000000.0
HATHY,923.0,-2.02,953.0,916.6,923.2,49753.0,/CompanyDetail.aspx?symbol=HATHY,Investment,11700000.0,923.0,2024/02/15 02:59:57,"1,123.00-279.50",691.51,712.52,0.0,-1.02,-904.9,166.81,5.53,,#ValueFiscal Year1.9.779(FY: 072-073),,9.779(FY:072-073),90468.0,10799100000.0
HBL,192.5,-0.26,195.0,192.5,193.0,23587.0,/CompanyDetail.aspx?symbol=HBL,Commercial Banks,216566156.3,192.5,2024/02/15 02:59:11,299.70-192.50,203.69,203.36,-32.67,13.89,13.86,162.17,1.19,,#ValueFiscal Year1.7:1(FY: 071-072),,7:1(FY:071-072),45822.0,41688985087.75
HDHPC,145.6,-0.75,149.4,145.2,149.0,184950.0,/CompanyDetail.aspx?symbol=HDHPC,Hydro Power,28000000.0,145.6,2024/02/15 02:59:50,239.20-116.00,134.93,137.92,-36.64,-2.65,-54.94,77.5,1.88,,#ValueFiscal Year1.1:0.75(FY: 079-080),,1:0.75(FY:079-080),385666.0,4076800000.0
HDL,1513.9,-0.99,1545.0,1510.0,1530.0,30579.0,/CompanyDetail.aspx?symbol=HDL,Manufacturing And Processing,26725233.15,1513.9,2024/02/15 02:59:58,"2,590.00-1,510.00",1791.66,1719.34,-41.0,12.25,123.58,118.02,12.83,15.00(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,29337.0,40459330465.79
HEI,589.9,1.18,595.1,586.0,593.9,12999.0,/CompanyDetail.aspx?symbol=HEI,Non-Life Insurance,25001574.71,589.9,2024/02/15 02:59:59,705.00-400.60,569.92,576.73,35.45,12.23,48.23,178.04,3.31,,#ValueFiscal Year,,,29921.0,14748428921.43
HEIP,358.0,1.59,358.0,345.6,349.0,1095.0,/CompanyDetail.aspx?symbol=HEIP,Promotor Share,,358.0,2024/02/15 02:59:47,486.90-245.50,398.45,393.42,23.92,0.0,0.0,0.0,358.0,,#ValueFiscal Year,,,1664.0,0.0
HHL,350.5,-0.28,367.0,345.0,346.0,44411.0,/CompanyDetail.aspx?symbol=HHL,Hydro Power,10950000.0,350.5,2024/02/15 02:59:57,387.00-170.30,251.0,277.91,20.24,-1.58,-221.84,73.41,4.77,,#ValueFiscal Year,,,35801.0,3837975000.0
HIDCL,182.0,-0.76,186.0,181.5,183.0,43903.0,/CompanyDetail.aspx?symbol=HIDCL,Investment,227757990.0,182.0,2024/02/15 02:59:56,212.00-154.00,173.93,177.12,-10.57,6.61,27.53,108.3,1.68,,#ValueFiscal Year1.1:1(FY: 078-079)2.1:1(FY: 074-075),,1:1(FY:078-079),179103.0,41451954180.0
HIDCLP,102.0,-0.97,102.9,100.8,102.9,63399.0,/CompanyDetail.aspx?symbol=HIDCLP,Promotor Share,,102.0,2024/02/15 02:59:59,118.00-96.60,100.82,101.81,-1.16,0.0,0.0,0.0,102.0,,#ValueFiscal Year,,,80880.0,0.0
