Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
API,202.0,1.51,204.5,200.0,200.0,176832.0,/CompanyDetail.aspx?symbol=API,Hydro Power,57865978.9,202.0,2024/02/06 02:59:58,307.00-154.70,179.7,179.86,-27.21,-2.77,-72.92,102.4,1.97,,#ValueFiscal Year1.1:0.40(FY: 080-081)2.1:0.393632926(FY: 078-079)3.1:0.2938(FY: 077-078)4.1:0.47619047619(FY: 076-077),7.50(FY:078-079),1:0.40(FY:080-081),447064.0,11688927737.8
AVYAN,605.0,1.49,605.0,589.0,589.0,1873.0,/CompanyDetail.aspx?symbol=AVYAN,Microfinance,2500000.0,605.0,2024/02/06 02:59:41,807.80-549.00,621.17,605.03,-15.15,-45.37,-13.33,99.6,6.07,,#ValueFiscal Year,,,4682.0,1512500000.0
BARUN,274.0,-1.93,284.0,272.0,284.0,38670.0,/CompanyDetail.aspx?symbol=BARUN,Hydro Power,5358150.0,274.0,2024/02/06 02:59:43,299.00-191.10,228.6,231.29,6.2,-15.66,-17.5,107.25,2.55,0.26(FY:076-077),#ValueFiscal Year1.1:1(FY: 079-080)2.(FY: 073-074)3.(FY: 072-073),5.00(FY:076-077),1:1(FY:079-080),103220.0,1468133100.0
BBC,3686.1,0.38,3730.0,3681.0,3700.0,240.0,/CompanyDetail.aspx?symbol=BBC,Tradings,500000.0,3686.1,2024/02/06 02:59:58,"4,539.00-3,050.00",3772.48,3736.12,11.7,250.25,14.73,1685.32,2.19,,#ValueFiscal Year,,,332.0,1843050000.0
BEDC,341.9,0.68,342.9,328.0,332.9,12175.0,/CompanyDetail.aspx?symbol=BEDC,Hydro Power,5440534.0,341.9,2024/02/06 02:59:58,388.00-170.00,243.84,266.12,0.0,0.43,795.12,64.53,5.3,,#ValueFiscal Year,,,37235.0,1860118574.6
BFC,329.0,-0.9,336.0,325.0,336.0,21730.0,/CompanyDetail.aspx?symbol=BFC,Finance,8548167.79,329.0,2024/02/06 02:59:47,377.00-284.00,311.76,312.47,-2.92,2.54,129.53,135.83,2.42,,#ValueFiscal Year1.1:0.25(FY: 074-075)2.(FY: 072-073),20.00(FY:067-068),1:0.25(FY:074-075),19120.0,2812347202.91
BGWT,649.0,-0.14,689.5,623.5,662.0,10980.0,/CompanyDetail.aspx?symbol=BGWT,Hydro Power,5720647.0,649.0,2024/02/06 02:59:53,710.00-352.00,486.79,486.79,0.0,9.97,65.1,126.35,5.14,10.53(FY:079-080),#ValueFiscal Year,,,19272.0,3712699903.0
BHDC,470.5,1.62,470.5,454.0,454.0,6332.0,/CompanyDetail.aspx?symbol=BHDC,Hydro Power,10500000.0,470.5,2024/02/06 02:59:40,514.20-286.50,369.84,393.76,18.78,16.75,28.09,116.84,4.03,5.26(FY:079-080),#ValueFiscal Year,5.00(FY:078-079),,11440.0,4940250000.0
BHL,300.9,-0.99,309.8,298.0,309.8,6001.0,/CompanyDetail.aspx?symbol=BHL,Hydro Power,18279700.0,300.9,2024/02/06 02:59:59,394.70-192.70,241.16,252.64,-13.78,-17.88,-16.83,76.16,3.95,,#ValueFiscal Year,,,18258.0,5500361730.0
BHPL,479.0,1.91,488.9,461.5,461.9,5250.0,/CompanyDetail.aspx?symbol=BHPL,Hydro Power,2500000.0,479.0,2024/02/06 02:59:58,677.20-304.10,427.69,438.63,-11.38,-0.98,-488.78,57.0,8.4,,#ValueFiscal Year,,,10932.0,1197500000.0
BNHC,396.0,1.8,398.0,386.4,388.0,2797.0,/CompanyDetail.aspx?symbol=BNHC,Hydro Power,4133044.0,396.0,2024/02/06 02:59:56,461.00-270.10,345.95,363.06,-8.55,-4.79,-82.67,86.89,4.56,,#ValueFiscal Year,,,9773.0,1636685424.0
BNT,12299.0,0.94,12299.0,12000.0,12000.0,150.0,/CompanyDetail.aspx?symbol=BNT,Manufacturing And Processing,1210000.0,12299.0,2024/02/06 02:55:29,"16,200.00-10,500.00",12825.17,12468.57,-4.06,439.79,27.97,3340.39,3.68,,#ValueFiscal Year,,,213.0,14881790000.0
BOKD86,872.0,1.99,872.0,872.0,872.0,10.0,/CompanyDetail.aspx?symbol=BOKD86,Corporate Debenture,1600000.0,872.0,2024/02/06 12:31:03,877.00-740.10,826.85,833.75,16.27,0.0,0.0,0.0,872.0,,#ValueFiscal Year,,,75.0,1395200000.0
BPCL,314.1,0.35,316.9,310.6,316.9,10446.0,/CompanyDetail.aspx?symbol=BPCL,Hydro Power,34090650.0,314.1,2024/02/06 02:59:57,365.00-292.10,306.99,306.05,-2.45,8.82,35.61,206.85,1.52,,#ValueFiscal Year1.(FY: 070-071)2.3:2(FY: 070-071),5.00(FY:078-079),3:2(FY:070-071),29033.0,10707873165.0
BPW,1411.1,0.36,1434.1,1406.3,1433.0,100.0,/CompanyDetail.aspx?symbol=BPW,Microfinance,300000.0,1411.1,2024/02/06 02:55:20,"1,718.00-233.10",1169.45,1184.08,0.0,89.18,15.82,103.29,13.66,,#ValueFiscal Year,,,1002.0,423330000.0
C30MF,9.29,5.93,9.29,8.6,8.6,2100.0,/CompanyDetail.aspx?symbol=C30MF,Mutual Fund,75072390.0,9.29,2024/02/06 02:12:22,10.00-7.61,8.28,8.24,0.0,0.0,0.0,0.0,9.29,,#ValueFiscal Year,,,28691.0,697422503.1
CBBL,859.0,1.15,860.0,833.0,833.0,4536.0,/CompanyDetail.aspx?symbol=CBBL,Microfinance,29771721.0,859.0,2024/02/06 02:59:51,"1,238.00-727.00",915.96,893.17,-26.27,29.71,28.91,240.61,3.57,,#ValueFiscal Year,,,12048.0,25573908339.0
CBLD88,999.5,0.25,1000.0,999.0,1000.0,265.0,/CompanyDetail.aspx?symbol=CBLD88,Corporate Debenture,3000000.0,999.5,2024/02/06 02:38:26,"1,024.00-813.00",943.14,960.87,17.59,0.0,0.0,0.0,999.5,,#ValueFiscal Year,,,338.0,2998500000.0
CCBD88,981.0,-1.87,1000.7,970.0,982.0,150.0,/CompanyDetail.aspx?symbol=CCBD88,Corporate Debenture,2200000.0,981.0,2024/02/06 02:39:42,"1,022.90-816.00",941.85,962.92,15.41,0.0,0.0,0.0,981.0,,#ValueFiscal Year,,,102.0,2158200000.0
CFCL,335.6,-0.42,344.0,335.0,343.7,9838.0,/CompanyDetail.aspx?symbol=CFCL,Finance,9488754.59,335.6,2024/02/06 02:59:41,423.00-275.50,332.63,332.03,0.93,-10.04,-33.43,124.66,2.69,,#ValueFiscal Year1.2:1(FY: 074-075),,2:1(FY:074-075),20230.0,3184426040.4
CGH,906.0,0.33,925.0,905.0,905.0,27043.0,/CompanyDetail.aspx?symbol=CGH,Hotels And Tourism,15340910.0,906.0,2024/02/06 02:59:55,"1,520.00-796.20",1098.97,1024.46,-30.68,5.57,162.66,86.11,10.52,,#ValueFiscal Year,,,36064.0,13898864460.0
CHCL,490.0,0.31,497.0,488.0,497.0,10154.0,/CompanyDetail.aspx?symbol=CHCL,Hydro Power,79839972.0,490.0,2024/02/06 02:59:40,594.00-446.00,492.15,493.75,1.87,9.5,51.58,131.8,3.72,,#ValueFiscal Year,10.00(FY:079-080),,38086.0,39121586280.0
CHDC,957.2,0.69,970.0,933.0,936.0,4953.0,/CompanyDetail.aspx?symbol=CHDC,Investment,8394100.0,957.2,2024/02/06 02:59:19,"1,217.20-681.20",987.67,974.95,24.72,14.31,66.89,163.9,5.84,,#ValueFiscal Year1.100:30(FY: 072-073),,100:30(FY:072-073),22686.0,8034832520.0
CHL,294.0,-0.31,296.8,293.0,294.2,9273.0,/CompanyDetail.aspx?symbol=CHL,Hydro Power,3869775.0,294.0,2024/02/06 02:59:29,370.00-194.10,235.31,241.87,-8.13,-8.14,-36.12,89.73,3.28,0.26(FY:076-077),#ValueFiscal Year1.10:3(FY: 078-079),5.00(FY:076-077),10:3(FY:078-079),30232.0,1137713850.0
CIT,2100.1,0.15,2120.0,2095.2,2115.0,7557.0,/CompanyDetail.aspx?symbol=CIT,Investment,53137500.0,2100.1,2024/02/06 02:59:44,"2,704.00-1,850.00",2032.28,2038.54,4.77,19.94,105.32,540.07,3.89,,#ValueFiscal Year1.100:82.84(FY: 077-078),,100:82.84(FY:077-078),14525.0,111594063750.0
CITY,649.0,0.31,654.3,640.0,640.0,5356.0,/CompanyDetail.aspx?symbol=CITY,Hotels And Tourism,16740000.0,649.0,2024/02/06 02:59:35,782.50-111.10,633.02,613.45,0.0,-14.42,-45.01,100.02,6.49,,#ValueFiscal Year,,,21292.0,10864260000.0
CKHL,509.9,2.99,510.0,485.2,485.2,8571.0,/CompanyDetail.aspx?symbol=CKHL,Hydro Power,,509.9,2024/02/06 02:59:57,595.00-300.00,509.79,509.79,0.0,0.0,0.0,0.0,509.9,,#ValueFiscal Year,,,16659.0,0.0
CLI,448.6,-0.11,452.6,447.0,447.0,32614.0,/CompanyDetail.aspx?symbol=CLI,Life Insurance,37500000.0,448.6,2024/02/06 02:59:53,567.00-375.00,456.95,457.87,0.0,0.0,0.0,177.14,2.53,0.26(FY:079-080),#ValueFiscal Year,5.00(FY:079-080),,66053.0,16822500000.0
CMF1,9.0,1.01,9.0,9.0,9.0,41809.0,/CompanyDetail.aspx?symbol=CMF1,Mutual Fund,82000000.0,9.0,2024/02/06 02:52:19,9.40-6.96,8.08,8.2,0.0,0.0,0.0,0.0,9.0,15.00(FY:076-077),#ValueFiscal Year,,,44125.0,738000000.0
CMF2,8.16,1.37,8.21,8.06,8.21,17900.0,/CompanyDetail.aspx?symbol=CMF2,Mutual Fund,56000000.0,8.16,2024/02/06 02:57:36,10.39-6.81,7.93,7.81,0.12,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,10710.0,456960000.0
CORBL,403.2,4.46,415.0,379.1,386.0,26586.0,/CompanyDetail.aspx?symbol=CORBL,Development Bank Limited,5250000.0,403.2,2024/02/06 02:59:59,427.90-277.80,339.32,347.55,29.65,3.49,115.53,147.47,2.73,,#ValueFiscal Year1.1:1.5(FY: 078-079),,(FY:1:1.5),10452.0,2116800000.0
CYCL,1105.1,0.28,1120.0,1100.0,1100.0,2267.0,/CompanyDetail.aspx?symbol=CYCL,Microfinance,2664243.9,1105.1,2024/02/06 02:58:11,"1,910.00-882.00",1081.02,1063.18,-38.81,2.86,386.4,221.23,5.0,,#ValueFiscal Year,30.00(FY:078-079),,6654.0,2944255933.89
CZBIL,167.5,0.96,168.2,166.0,168.0,15395.0,/CompanyDetail.aspx?symbol=CZBIL,Commercial Banks,142009740.06,167.5,2024/02/06 02:59:56,207.80-158.90,175.76,171.03,-11.84,11.02,15.2,146.2,1.15,,#ValueFiscal Year1.10:2.5(FY: 072-073)2.10:5.50(FY: 071-072),12.91(FY:077-078),10:2.5(FY:072-073),42454.0,23786631460.05
DDBL,777.0,0.78,783.0,770.0,775.0,6213.0,/CompanyDetail.aspx?symbol=DDBL,Microfinance,15510881.7,777.0,2024/02/06 02:59:53,975.00-606.70,743.07,741.31,-15.08,22.76,34.14,221.16,3.51,,#ValueFiscal Year1.1:1(FY: 073-074)2.(FY: 071-072),,1:1(FY:073-074),12442.0,12051955080.9
DHPL,211.0,0.48,213.1,207.0,207.0,11549.0,/CompanyDetail.aspx?symbol=DHPL,Hydro Power,2640000.0,211.0,2024/02/06 02:59:55,258.90-134.00,163.7,170.53,-9.83,-10.86,-19.43,-3.42,-61.7,,#ValueFiscal Year,,,43440.0,557040000.0
DLBS,790.0,0.0,800.0,780.3,790.0,1204.0,/CompanyDetail.aspx?symbol=DLBS,Microfinance,1331000.0,790.0,2024/02/06 02:56:59,"1,350.00-579.00",709.28,745.71,-37.3,-63.03,-12.53,159.21,4.96,0.75(FY:079-080),#ValueFiscal Year,14.25(FY:079-080),,3334.0,1051490000.0
DOLTI,354.0,-0.84,360.0,350.0,353.0,13835.0,/CompanyDetail.aspx?symbol=DOLTI,Hydro Power,5364860.0,354.0,2024/02/06 02:59:36,381.40-177.40,247.31,267.84,0.0,4.33,81.76,78.6,4.5,,#ValueFiscal Year,,,35974.0,1899160440.0
DORDI,415.0,6.96,421.0,370.0,380.3,25570.0,/CompanyDetail.aspx?symbol=DORDI,Hydro Power,10542604.0,415.0,2024/02/06 02:59:54,442.00-191.60,258.18,280.28,38.84,10.17,40.81,102.87,4.03,,#ValueFiscal Year,,,55175.0,4375180660.0
EBL,529.0,0.19,536.5,527.0,536.5,24504.0,/CompanyDetail.aspx?symbol=EBL,Commercial Banks,117679040.0,529.0,2024/02/06 02:59:39,633.00-448.00,529.73,498.43,1.54,29.12,18.17,219.57,2.41,,#ValueFiscal Year,,,46854.0,62252212160.0
EBLD85,999.9,0.29,999.9,999.9,999.9,15.0,/CompanyDetail.aspx?symbol=EBLD85,Corporate Debenture,2000000.0,999.9,2024/02/06 02:53:50,"1,053.60-976.10",1006.26,1006.26,0.0,0.0,0.0,0.0,999.9,,#ValueFiscal Year,,,170.0,1999800000.0
EBLD86,858.8,2.0,858.8,858.8,858.8,60.0,/CompanyDetail.aspx?symbol=EBLD86,Corporate Debenture,2000000.0,858.8,2024/02/06 02:34:11,874.00-730.00,819.66,833.21,15.34,0.0,0.0,0.0,858.8,,#ValueFiscal Year,,,91.0,1717600000.0
EDBL,358.9,3.13,359.1,350.3,354.7,12165.0,/CompanyDetail.aspx?symbol=EDBL,Development Bank Limited,12496944.7,358.9,2024/02/06 02:59:52,399.70-266.40,325.23,330.18,4.09,-11.19,-32.07,152.08,2.36,,#ValueFiscal Year1.10:3(FY: 078-079)2.55(FY: 074-075)3.2:1(FY: 073-074)4.(FY: 073-074)5.2:1(FY: 072-073)6.(FY: 072-073)7.4:1.0370(FY: 071-072)8.1:0.35(FY: 069-070),8.50(FY:077-078),10:3(FY:078-079),31689.0,4485153452.83
EHPL,428.0,1.42,429.0,416.0,416.0,1535.0,/CompanyDetail.aspx?symbol=EHPL,Hydro Power,6200000.0,428.0,2024/02/06 02:59:59,503.70-273.00,351.5,368.93,-5.93,10.04,42.63,76.24,5.61,,#ValueFiscal Year,,,11931.0,2653600000.0
ENL,822.0,-0.51,823.0,803.4,810.0,678.0,/CompanyDetail.aspx?symbol=ENL,Investment,5556000.0,822.0,2024/02/06 02:57:38,"1,060.00-572.00",869.12,832.46,22.14,1.4,587.14,113.29,7.26,,#ValueFiscal Year,,,3828.0,4567032000.0
FMDBL,621.0,0.49,641.9,617.0,630.3,10387.0,/CompanyDetail.aspx?symbol=FMDBL,Microfinance,12338269.03,621.0,2024/02/06 02:59:53,781.00-497.20,633.78,623.71,-5.48,13.76,45.13,128.22,4.84,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 073-074)3.1:1(FY: 071-072)4.(FY: 070-071),,2:1(FY:073-074),19047.0,7662065067.63
FOWAD,1104.0,0.19,1110.0,1086.1,1100.0,2921.0,/CompanyDetail.aspx?symbol=FOWAD,Microfinance,10555637.34,1104.0,2024/02/06 02:59:52,"1,944.00-974.00",1169.53,1126.59,-39.93,-42.06,-26.25,265.68,4.16,,#ValueFiscal Year,25.00(FY:078-079),,4766.0,11653423623.36
GBBD85,899.7,-0.03,918.0,899.7,910.0,130.0,/CompanyDetail.aspx?symbol=GBBD85,Corporate Debenture,1000000.0,899.7,2024/02/06 01:05:19,"1,000.00-744.10",866.76,863.04,2.92,0.0,0.0,0.0,899.7,,#ValueFiscal Year,,,15154.0,899700000.0
GBBL,380.0,0.53,384.0,377.0,378.0,28856.0,/CompanyDetail.aspx?symbol=GBBL,Development Bank Limited,56805173.3,380.0,2024/02/06 02:59:59,432.40-336.00,379.78,379.53,5.41,18.05,21.05,145.43,2.61,,#ValueFiscal Year1.(FY: 072-073)2.(FY: 070-071)3.10:3(FY: 069-070)4.(FY: 068-069),,,47573.0,21585965854.0
GBD80/81,1015.0,1.5,1015.0,1015.0,1015.0,25.0,/CompanyDetail.aspx?symbol=GBD80/81,Corporate Debenture,103105160.0,1015.0,2024/02/06 02:39:54,"1,075.00-963.10",1007.68,1010.45,5.18,0.0,0.0,0.0,1015.0,,#ValueFiscal Year,,,161.0,104651737400.0
GBIME,193.1,-0.26,196.0,193.0,195.0,52648.0,/CompanyDetail.aspx?symbol=GBIME,Commercial Banks,361287700.0,193.1,2024/02/06 02:59:46,241.90-176.00,203.81,202.25,-8.22,11.31,17.07,157.4,1.23,,#ValueFiscal Year,,,127227.0,69764654870.0
GBIMEP,100.0,0.0,100.0,100.0,100.0,16183.0,/CompanyDetail.aspx?symbol=GBIMEP,Promotor Share,,100.0,2024/02/06 01:17:21,114.00-100.00,100.1,100.0,-17.36,0.0,0.0,0.0,100.0,4.00(FY:070-071),#ValueFiscal Year,23.00(FY:071-072),,148508.0,0.0
GBLBS,561.0,0.18,578.3,552.0,552.0,4961.0,/CompanyDetail.aspx?symbol=GBLBS,Microfinance,9825000.0,561.0,2024/02/06 02:59:28,673.00-427.00,512.34,515.07,-6.19,14.07,39.87,218.97,2.56,,#ValueFiscal Year1.1:0.5(FY: 075-076),,1:0.5(FY:075-076),8457.0,5511825000.0
GCIL,511.0,1.19,514.9,496.1,500.0,25315.0,/CompanyDetail.aspx?symbol=GCIL,Manufacturing And Processing,45676856.9,511.0,2024/02/06 02:59:40,614.00-363.10,474.53,470.9,0.0,1.17,436.75,247.44,2.07,,#ValueFiscal Year,15.00(FY:079-080),,83306.0,23340873875.9
GFCL,443.5,0.57,448.0,433.0,433.0,4720.0,/CompanyDetail.aspx?symbol=GFCL,Finance,9461152.0,443.5,2024/02/06 02:59:59,530.00-375.00,430.16,425.37,-9.49,4.84,91.63,174.18,2.55,,#ValueFiscal Year1.10:6(FY: 073-074)2.(FY: 072-073)3.(FY: 071-072),,10:6(FY:073-074),15019.0,4196020912.0
GHL,184.5,0.82,185.5,179.4,183.0,35003.0,/CompanyDetail.aspx?symbol=GHL,Hydro Power,16500000.0,184.5,2024/02/06 02:59:53,302.00-120.00,166.89,157.25,-32.88,-7.6,-24.28,90.07,2.05,,#ValueFiscal Year1.(FY: 080-081),,,83269.0,3044250000.0
GIBF1,8.55,0.0,8.55,8.38,8.41,13100.0,/CompanyDetail.aspx?symbol=GIBF1,Mutual Fund,102576360.0,8.55,2024/02/06 02:59:37,9.70-7.20,8.15,8.04,5.56,0.0,0.0,0.0,8.55,5.00(FY:079-080),#ValueFiscal Year,,,121293.0,877027878.0
GILB,850.0,-0.12,855.8,834.0,851.0,1492.0,/CompanyDetail.aspx?symbol=GILB,Microfinance,6189000.45,850.0,2024/02/06 02:59:02,"1,195.00-665.10",857.12,847.02,-25.66,15.46,54.98,181.09,4.69,,#ValueFiscal Year1.1:1(FY: 076-077)2.(FY: 074-075)3.2:1(FY: 073-074),,1:1(FY:076-077),4852.0,5260650382.5
GLBSL,978.0,9.42,978.0,866.0,890.0,4531.0,/CompanyDetail.aspx?symbol=GLBSL,Microfinance,1014000.0,978.0,2024/02/06 02:50:29,978.00-589.10,714.18,719.65,19.85,15.24,64.17,129.67,7.54,,#ValueFiscal Year,4.00(FY:078-079),,1681.0,991692000.0
GLH,250.0,0.2,251.0,246.9,246.9,13109.0,/CompanyDetail.aspx?symbol=GLH,Hydro Power,18000000.0,250.0,2024/02/06 02:59:51,349.90-194.60,228.4,230.0,-22.82,-0.87,-287.36,80.65,3.1,,#ValueFiscal Year,,,35269.0,4500000000.0
GMFBS,860.0,1.42,860.0,843.1,848.0,246.0,/CompanyDetail.aspx?symbol=GMFBS,Microfinance,1515545.33,860.0,2024/02/06 02:59:36,919.00-641.00,728.72,744.32,4.12,7.6,113.16,131.15,6.56,1.00(FY:077-078),#ValueFiscal Year,19.00(FY:077-078),,2045.0,1303368979.5
GMFIL,357.9,0.85,358.0,350.0,350.0,11491.0,/CompanyDetail.aspx?symbol=GMFIL,Finance,10121760.0,357.9,2024/02/06 02:59:59,427.00-277.00,349.26,348.81,4.96,-13.24,-27.03,140.06,2.56,,#ValueFiscal Year1.10:4(FY: 074-075)2.2:1(FY: 073-074)3.(FY: 073-074)4.(FY: 071-072),,10:4(FY:074-075),15606.0,3622577904.0
GRDBL,350.0,4.48,359.0,334.2,334.2,9865.0,/CompanyDetail.aspx?symbol=GRDBL,Development Bank Limited,5190000.0,350.0,2024/02/06 02:59:55,381.70-0.00,316.46,318.38,30.11,4.86,72.02,114.97,3.04,0.20(FY:078-079),#ValueFiscal Year1.(FY: 074-075)2.1:4(FY: 072-073),3.80(FY:078-079),,9331.0,1816500000.0
GUFL,569.0,1.61,570.0,550.1,550.1,16740.0,/CompanyDetail.aspx?symbol=GUFL,Finance,8679938.0,569.0,2024/02/06 02:58:50,611.00-454.00,532.63,532.69,4.02,28.02,20.31,161.15,3.53,,#ValueFiscal Year1.2:1(FY: 073-074),7.00(FY:071-072),2:1(FY:073-074),29219.0,4938884722.0
GVL,450.0,1.12,464.1,438.0,438.0,9982.0,/CompanyDetail.aspx?symbol=GVL,Hydro Power,31250000.0,450.0,2024/02/06 02:59:59,499.50-299.90,382.02,396.55,0.9,30.04,14.98,114.73,3.92,,#ValueFiscal Year,,,45414.0,14062500000.0
H8020,8.71,-1.02,8.88,8.66,8.66,1400.0,/CompanyDetail.aspx?symbol=H8020,Mutual Fund,100000000.0,8.71,2024/02/06 02:54:52,10.10-8.56,8.89,8.89,0.0,0.0,0.0,0.0,8.71,,#ValueFiscal Year,,,6419.0,871000000.0
HATHY,989.0,1.64,999.0,962.0,973.0,73987.0,/CompanyDetail.aspx?symbol=HATHY,Investment,12870000.0,989.0,2024/02/06 02:59:59,"1,123.00-279.50",664.59,664.59,0.0,4.92,201.02,154.98,6.38,,#ValueFiscal Year1.9.779(FY: 072-073),,9.779(FY:072-073),114465.0,12728430000.0
HBL,201.0,0.05,202.0,199.0,202.0,24371.0,/CompanyDetail.aspx?symbol=HBL,Commercial Banks,216566156.3,201.0,2024/02/06 02:59:54,305.00-193.00,204.49,203.74,-29.72,13.89,14.47,162.17,1.24,,#ValueFiscal Year1.7:1(FY: 071-072),,7:1(FY:071-072),45374.0,43529797416.3
HBLD86,990.0,1.02,990.0,990.0,990.0,10.0,/CompanyDetail.aspx?symbol=HBLD86,Corporate Debenture,2500000.0,990.0,2024/02/06 02:08:23,"1,000.00-938.00",967.61,967.61,0.0,0.0,0.0,0.0,990.0,,#ValueFiscal Year,,,37.0,2475000000.0
HDHPC,148.5,1.3,150.8,147.0,148.0,103062.0,/CompanyDetail.aspx?symbol=HDHPC,Hydro Power,28000000.0,148.5,2024/02/06 02:59:57,255.90-116.00,134.29,135.72,-36.13,-2.65,-56.04,77.5,1.92,,#ValueFiscal Year1.1:0.75(FY: 079-080),,1:0.75(FY:079-080),447285.0,4158000000.0
HDL,1614.5,0.28,1630.0,1601.2,1620.0,16892.0,/CompanyDetail.aspx?symbol=HDL,Manufacturing And Processing,26725233.15,1614.5,2024/02/06 02:59:51,"2,840.70-1,540.00",1822.65,1746.4,-40.18,15.75,102.51,138.56,11.65,15.00(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,26434.0,43147888920.67
HEI,593.0,3.11,593.0,577.6,585.0,12177.0,/CompanyDetail.aspx?symbol=HEI,Non-Life Insurance,25001574.71,593.0,2024/02/06 02:59:36,705.00-400.60,570.0,569.37,35.39,12.23,48.49,178.04,3.33,,#ValueFiscal Year,,,39369.0,14825933803.03
HEIP,376.3,-2.03,376.5,361.7,376.5,554.0,/CompanyDetail.aspx?symbol=HEIP,Promotor Share,,376.3,2024/02/06 02:36:34,486.90-245.50,403.01,397.3,25.6,0.0,0.0,0.0,376.3,,#ValueFiscal Year,,,2474.0,0.0
HHL,323.0,-0.31,330.4,318.1,330.4,14699.0,/CompanyDetail.aspx?symbol=HHL,Hydro Power,10950000.0,323.0,2024/02/06 02:59:59,387.00-170.30,242.3,264.52,17.03,-1.58,-204.43,73.41,4.4,,#ValueFiscal Year,,,32179.0,3536850000.0
