Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
BHL,309.0,-3.44,325.5,306.0,320.0,13197.0,/CompanyDetail.aspx?symbol=BHL,Hydro Power,18279700.0,309.0,2024/01/31 02:59:59,394.70-192.70,238.7,248.82,-13.06,-17.88,-17.28,76.16,4.06,,#ValueFiscal Year,,,19695.0,5648427300.0
BHPL,484.0,-1.22,500.0,475.0,481.0,6650.0,/CompanyDetail.aspx?symbol=BHPL,Hydro Power,2500000.0,484.0,2024/01/31 02:59:37,677.20-304.10,426.84,439.64,-20.92,-0.98,-493.88,57.0,8.49,,#ValueFiscal Year,,,10392.0,1210000000.0
BNHC,399.0,-3.62,422.2,393.0,410.0,6708.0,/CompanyDetail.aspx?symbol=BNHC,Hydro Power,4133044.0,399.0,2024/01/31 02:59:20,461.00-270.10,343.34,361.26,-7.19,-4.79,-83.3,86.89,4.59,,#ValueFiscal Year,,,10117.0,1649084556.0
BNL,6360.2,2.0,6360.2,6360.2,6360.2,10.0,/CompanyDetail.aspx?symbol=BNL,Manufacturing And Processing,1948890.0,6360.2,2024/01/31 10:46:00,"6,362.50-2,266.60",4318.56,4633.45,186.21,216.13,29.43,3224.47,1.97,,#ValueFiscal Year,,,10.0,12395330178.0
BNT,12000.0,0.33,12199.2,12000.0,12199.2,20.0,/CompanyDetail.aspx?symbol=BNT,Manufacturing And Processing,1210000.0,12000.0,2024/01/31 12:46:41,"16,200.00-10,500.00",12908.43,12525.4,-6.98,439.79,27.29,3340.39,3.59,,#ValueFiscal Year,,,244.0,14520000000.0
BPCL,316.0,-0.91,323.9,316.0,320.0,22545.0,/CompanyDetail.aspx?symbol=BPCL,Hydro Power,34090650.0,316.0,2024/01/31 02:59:35,365.00-292.10,307.18,305.56,-4.24,8.82,35.83,206.85,1.53,,#ValueFiscal Year1.(FY: 070-071)2.3:2(FY: 070-071),5.00(FY:078-079),,30280.0,10772645400.0
BPW,1406.0,0.0,1434.1,1406.0,1434.1,727.0,/CompanyDetail.aspx?symbol=BPW,Microfinance,300000.0,1406.0,2024/01/31 02:58:45,"1,718.00-233.10",1162.03,1163.74,0.0,89.18,15.77,103.29,13.61,,#ValueFiscal Year,,,1461.0,421800000.0
C30MF,8.77,3.42,8.77,8.6,8.6,600.0,/CompanyDetail.aspx?symbol=C30MF,Mutual Fund,75072390.0,8.77,2024/01/31 01:56:48,10.00-7.61,8.25,8.18,0.0,0.0,0.0,0.0,8.77,,#ValueFiscal Year,,,28544.0,658384860.3
CBBL,867.0,-0.46,875.0,867.0,869.0,7140.0,/CompanyDetail.aspx?symbol=CBBL,Microfinance,29771721.0,867.0,2024/01/31 02:59:32,"1,238.00-727.00",919.3,898.3,-25.52,29.71,29.18,240.61,3.6,,#ValueFiscal Year,,,12411.0,25812082107.0
CBLD88,989.0,-0.2,989.0,972.0,972.0,240.0,/CompanyDetail.aspx?symbol=CBLD88,Corporate Debenture,3000000.0,989.0,2024/01/31 02:40:23,"1,024.00-813.00",939.66,957.13,12.13,0.0,0.0,0.0,989.0,,#ValueFiscal Year,,,276.0,2967000000.0
CCBD88,980.0,1.3,981.0,967.4,967.4,95.0,/CompanyDetail.aspx?symbol=CCBD88,Corporate Debenture,2200000.0,980.0,2024/01/31 02:04:52,"1,022.90-816.00",939.12,956.74,15.98,0.0,0.0,0.0,980.0,,#ValueFiscal Year,,,89.0,2156000000.0
CFCL,337.0,-1.46,350.0,335.2,348.0,11152.0,/CompanyDetail.aspx?symbol=CFCL,Finance,9488754.59,337.0,2024/01/31 02:58:05,423.00-275.50,333.12,331.69,2.46,-10.04,-33.57,124.66,2.7,,#ValueFiscal Year1.2:1(FY: 074-075),,2:1(FY:074-075),19747.0,3197710296.83
CGH,960.0,-4.53,1035.0,960.0,1019.0,44614.0,/CompanyDetail.aspx?symbol=CGH,Hotels And Tourism,15340910.0,960.0,2024/01/31 02:59:53,"1,520.00-796.20",1112.48,1037.51,-25.59,5.57,172.35,86.11,11.15,,#ValueFiscal Year,,,30351.0,14727273600.0
CHCL,493.6,-0.88,508.0,491.0,498.0,24402.0,/CompanyDetail.aspx?symbol=CHCL,Hydro Power,79839972.08,493.6,2024/01/31 02:59:56,594.00-446.00,492.43,493.49,6.98,10.35,47.69,143.94,3.43,,#ValueFiscal Year,,,44404.0,39409010218.69
CHDC,988.0,-1.2,1000.0,970.0,998.0,8916.0,/CompanyDetail.aspx?symbol=CHDC,Investment,8394100.0,988.0,2024/01/31 02:59:49,"1,217.20-681.20",991.95,977.27,27.48,14.31,69.04,163.9,6.03,,#ValueFiscal Year1.100:30(FY: 072-073),,100:30(FY:072-073),31139.0,8293370800.0
CHL,290.0,-2.68,302.0,280.0,302.0,19969.0,/CompanyDetail.aspx?symbol=CHL,Hydro Power,3869775.0,290.0,2024/01/31 02:59:47,370.00-194.10,233.42,238.46,-7.82,-8.14,-35.63,89.73,3.23,0.26(FY:076-077),#ValueFiscal Year1.10:3(FY: 078-079),5.00(FY:076-077),10:3(FY:078-079),28750.0,1122234750.0
CIT,2101.0,-0.9,2129.5,2098.0,2129.0,9852.0,/CompanyDetail.aspx?symbol=CIT,Investment,53137500.0,2101.0,2024/01/31 02:59:59,"2,704.00-1,850.00",2029.93,2030.17,4.11,19.94,105.37,540.07,3.89,,#ValueFiscal Year1.100:82.84(FY: 077-078),,100:82.84(FY:077-078),16880.0,111641887500.0
CITY,666.0,0.99,690.0,665.0,671.0,66196.0,/CompanyDetail.aspx?symbol=CITY,Hotels And Tourism,16740000.0,666.0,2024/01/31 02:59:55,782.50-111.10,634.39,611.69,0.0,-14.42,-46.19,100.02,6.66,,#ValueFiscal Year,,,22851.0,11148840000.0
CIZBD86,999.9,0.49,999.9,999.9,999.9,25.0,/CompanyDetail.aspx?symbol=CIZBD86,Corporate Debenture,2500000.0,999.9,2024/01/31 11:40:36,"1,040.00-950.00",974.4,974.4,0.0,0.0,0.0,0.0,999.9,,#ValueFiscal Year,,,37.0,2499750000.0
CKHL,510.0,-2.76,530.0,506.0,514.5,9836.0,/CompanyDetail.aspx?symbol=CKHL,Hydro Power,,510.0,2024/01/31 02:59:57,595.00-300.00,511.72,511.72,0.0,0.0,0.0,0.0,510.0,,#ValueFiscal Year,,,20644.0,0.0
CLI,452.8,-0.7,465.0,451.0,465.0,56929.0,/CompanyDetail.aspx?symbol=CLI,Life Insurance,37500000.0,452.8,2024/01/31 02:59:59,567.00-375.00,457.3,457.39,0.0,0.0,0.0,177.14,2.56,0.26(FY:079-080),#ValueFiscal Year,5.00(FY:079-080),,90656.0,16980000000.0
CMF1,8.9,0.0,8.92,8.9,8.92,202905.0,/CompanyDetail.aspx?symbol=CMF1,Mutual Fund,82000000.0,8.9,2024/01/31 02:53:58,9.40-6.96,8.05,8.14,-1.11,0.0,0.0,0.0,8.9,15.00(FY:076-077),#ValueFiscal Year,,,35312.0,729800000.0
CMF2,8.11,0.75,8.21,8.11,8.21,65095.0,/CompanyDetail.aspx?symbol=CMF2,Mutual Fund,56000000.0,8.11,2024/01/31 02:25:35,10.39-6.81,7.95,7.77,-3.22,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,14290.0,454160000.0
CORBL,379.0,-2.82,397.0,378.0,397.0,3435.0,/CompanyDetail.aspx?symbol=CORBL,Development Bank Limited,5250000.0,379.0,2024/01/31 02:56:06,427.90-277.80,338.15,344.43,20.32,3.49,108.6,147.47,2.57,,#ValueFiscal Year1.1:1.5(FY: 078-079),,(FY:1:1.5),9260.0,1989750000.0
CYCL,1125.0,-2.26,1170.0,1120.0,1128.0,4792.0,/CompanyDetail.aspx?symbol=CYCL,Microfinance,2664243.9,1125.0,2024/01/31 02:59:40,"1,910.00-882.00",1085.55,1061.08,-39.14,2.86,393.36,221.23,5.09,,#ValueFiscal Year,,,6782.0,2997274387.5
CZBIL,169.0,-0.59,171.0,168.6,168.6,38397.0,/CompanyDetail.aspx?symbol=CZBIL,Commercial Banks,142009740.06,169.0,2024/01/31 02:59:51,207.80-158.90,176.44,171.51,-11.52,11.02,15.34,146.2,1.16,,#ValueFiscal Year1.10:2.5(FY: 072-073)2.10:5.50(FY: 071-072),12.91(FY:077-078),10:2.5(FY:072-073),43127.0,23999646070.14
DDBL,776.0,-1.64,802.0,775.0,775.0,5135.0,/CompanyDetail.aspx?symbol=DDBL,Microfinance,15510881.7,776.0,2024/01/31 02:57:31,975.00-606.70,742.14,740.89,-17.62,22.76,34.09,221.16,3.51,,#ValueFiscal Year1.1:1(FY: 073-074)2.(FY: 071-072),,1:1(FY:073-074),12210.0,12036444199.2
DHPL,216.1,-4.3,230.3,215.6,230.3,35122.0,/CompanyDetail.aspx?symbol=DHPL,Hydro Power,2640000.0,216.1,2024/01/31 02:59:34,258.90-134.00,161.98,167.06,-7.05,-10.86,-19.9,-3.42,-63.19,,#ValueFiscal Year,,,45259.0,570504000.0
DLBS,791.0,-3.42,808.1,790.0,808.0,2351.0,/CompanyDetail.aspx?symbol=DLBS,Microfinance,1331000.0,791.0,2024/01/31 02:59:56,"1,350.00-579.00",705.98,736.53,-39.71,-63.03,-12.55,159.21,4.97,0.75(FY:079-080),#ValueFiscal Year,14.25(FY:079-080),,3993.0,1052821000.0
DOLTI,338.0,-3.15,361.0,337.0,342.1,30363.0,/CompanyDetail.aspx?symbol=DOLTI,Hydro Power,5364860.0,338.0,2024/01/31 02:59:57,381.40-177.40,242.17,260.49,0.0,4.33,78.06,78.6,4.3,,#ValueFiscal Year,,,32692.0,1813322680.0
DORDI,396.9,-0.8,407.0,388.2,392.1,37403.0,/CompanyDetail.aspx?symbol=DORDI,Hydro Power,10542604.0,396.9,2024/01/31 02:59:58,442.00-191.60,252.05,270.54,28.58,10.17,39.03,102.87,3.86,,#ValueFiscal Year,,,58926.0,4184359527.6
EBL,534.0,-1.11,540.0,530.0,540.0,47569.0,/CompanyDetail.aspx?symbol=EBL,Commercial Banks,117679040.0,534.0,2024/01/31 02:59:48,633.00-448.00,532.63,496.49,5.95,29.12,18.34,219.57,2.43,,#ValueFiscal Year,,,46332.0,62840607360.0
EBLD86,835.0,-0.17,835.1,835.0,835.0,75.0,/CompanyDetail.aspx?symbol=EBLD86,Corporate Debenture,2000000.0,835.0,2024/01/31 02:52:09,874.00-730.00,817.71,831.28,14.4,0.0,0.0,0.0,835.0,,#ValueFiscal Year,,,67.0,1670000000.0
EDBL,350.0,-2.23,357.9,350.0,355.1,10088.0,/CompanyDetail.aspx?symbol=EDBL,Development Bank Limited,12496944.7,350.0,2024/01/31 02:59:14,399.70-266.40,323.7,328.46,2.64,-11.19,-31.28,152.08,2.3,,#ValueFiscal Year1.10:3(FY: 078-079)2.55(FY: 074-075)3.2:1(FY: 073-074)4.(FY: 073-074)5.2:1(FY: 072-073)6.(FY: 072-073)7.4:1.0370(FY: 071-072)8.1:0.35(FY: 069-070),,10:3(FY:078-079),33618.0,4373930645.0
EHPL,430.0,-4.23,455.0,428.0,440.2,15281.0,/CompanyDetail.aspx?symbol=EHPL,Hydro Power,6200000.0,430.0,2024/01/31 02:59:56,508.00-273.00,347.49,365.48,-8.45,10.04,42.83,76.24,5.64,,#ValueFiscal Year,,,12996.0,2666000000.0
ENL,828.0,-0.84,835.0,818.0,820.0,3155.0,/CompanyDetail.aspx?symbol=ENL,Investment,5556000.0,828.0,2024/01/31 02:55:11,"1,060.00-572.00",869.15,833.56,23.77,1.4,591.43,113.29,7.31,,#ValueFiscal Year,,,4820.0,4600368000.0
FMDBL,623.9,-1.59,630.0,615.0,630.0,9755.0,/CompanyDetail.aspx?symbol=FMDBL,Microfinance,12338269.03,623.9,2024/01/31 02:59:47,781.00-497.20,635.03,625.19,-6.88,13.76,45.34,128.22,4.87,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 073-074)3.1:1(FY: 071-072)4.(FY: 070-071),,,18824.0,7697846047.82
FOWAD,1109.9,-1.75,1144.0,1087.8,1144.0,2475.0,/CompanyDetail.aspx?symbol=FOWAD,Microfinance,10555637.34,1109.9,2024/01/31 02:59:38,"1,944.00-974.00",1173.47,1135.4,-40.86,-42.06,-26.39,265.68,4.18,,#ValueFiscal Year,,,5036.0,11715701883.67
GBBD85,880.0,1.15,880.0,856.0,858.0,205.0,/CompanyDetail.aspx?symbol=GBBD85,Corporate Debenture,1000000.0,880.0,2024/01/31 02:54:25,"1,000.00-744.10",864.73,860.67,0.66,0.0,0.0,0.0,880.0,,#ValueFiscal Year,,,16160.0,880000000.0
GBBL,377.5,-1.44,389.0,377.1,388.5,27958.0,/CompanyDetail.aspx?symbol=GBBL,Development Bank Limited,56805173.3,377.5,2024/01/31 02:59:53,432.40-336.00,380.02,379.77,5.0,18.05,20.91,145.43,2.6,,#ValueFiscal Year1.(FY: 072-073)2.(FY: 070-071)3.10:3(FY: 069-070)4.(FY: 068-069),,,52370.0,21443952920.75
GBILD86/87,835.6,1.99,835.6,835.6,835.6,35.0,/CompanyDetail.aspx?symbol=GBILD86/87,Corporate Debenture,3000000.0,835.6,2024/01/31 02:48:04,893.00-730.00,820.65,835.06,13.69,0.0,0.0,0.0,835.6,,#ValueFiscal Year,,,42.0,2506800000.0
GBIME,197.0,-0.76,200.0,195.0,195.0,99882.0,/CompanyDetail.aspx?symbol=GBIME,Commercial Banks,361287700.0,197.0,2024/01/31 02:59:52,241.90-176.00,204.48,202.98,-6.37,11.31,17.42,157.4,1.25,,#ValueFiscal Year,,,135799.0,71173676900.0
GBLBS,545.0,-2.68,560.0,542.0,560.0,5636.0,/CompanyDetail.aspx?symbol=GBLBS,Microfinance,9825000.0,545.0,2024/01/31 02:59:03,673.00-427.00,512.08,512.03,-10.51,14.07,38.73,218.97,2.49,,#ValueFiscal Year1.1:0.5(FY: 075-076),,1:0.5(FY:075-076),9152.0,5354625000.0
GCIL,507.0,-2.5,525.0,503.8,515.0,46576.0,/CompanyDetail.aspx?symbol=GCIL,Manufacturing And Processing,45676856.9,507.0,2024/01/31 02:59:57,614.00-363.10,473.37,468.16,0.0,1.17,433.33,247.44,2.05,,#ValueFiscal Year,15.00(FY:079-080),,99386.0,23158166448.3
GFCL,436.1,-2.0,448.5,436.1,440.0,7746.0,/CompanyDetail.aspx?symbol=GFCL,Finance,9461152.0,436.1,2024/01/31 02:59:58,530.00-375.00,431.09,425.1,-10.06,4.84,90.1,174.18,2.5,,#ValueFiscal Year1.10:6(FY: 073-074)2.(FY: 072-073)3.(FY: 071-072),,10:6(FY:073-074),15374.0,4126008387.2
GHL,185.2,-3.54,195.8,185.1,195.8,39367.0,/CompanyDetail.aspx?symbol=GHL,Hydro Power,16500000.0,185.2,2024/01/31 02:59:45,302.00-120.00,167.48,159.59,-32.85,-7.6,-24.37,90.07,2.06,,#ValueFiscal Year1.(FY: 080-081),,,89015.0,3055800000.0
GIBF1,8.58,2.14,8.58,8.15,8.24,93900.0,/CompanyDetail.aspx?symbol=GIBF1,Mutual Fund,102576360.0,8.58,2024/01/31 02:59:50,9.70-7.20,8.16,8.04,0.96,0.0,0.0,0.0,8.58,5.00(FY:079-080),#ValueFiscal Year,,,115497.0,880105168.8
GILB,871.0,-1.47,937.0,853.8,898.9,4549.0,/CompanyDetail.aspx?symbol=GILB,Microfinance,6189000.45,871.0,2024/01/31 02:55:19,"1,195.00-665.10",860.56,849.84,-23.6,21.98,39.63,181.5,4.8,,#ValueFiscal Year1.1:1(FY: 076-077)2.(FY: 074-075)3.2:1(FY: 073-074),,1:1(FY:076-077),5047.0,5390619391.95
GLBSL,841.0,-4.32,869.5,839.0,869.5,904.0,/CompanyDetail.aspx?symbol=GLBSL,Microfinance,1014000.0,841.0,2024/01/31 02:59:16,964.90-589.10,707.84,708.76,1.45,15.24,55.18,129.67,6.49,,#ValueFiscal Year,,,1482.0,852774000.0
GLH,262.0,-4.03,278.4,258.1,277.0,32831.0,/CompanyDetail.aspx?symbol=GLH,Hydro Power,18000000.0,262.0,2024/01/31 02:59:59,350.00-194.60,228.1,228.62,-20.31,-0.87,-301.15,80.65,3.25,,#ValueFiscal Year,,,38283.0,4716000000.0
GMFBS,861.6,-3.95,879.1,861.6,879.1,200.0,/CompanyDetail.aspx?symbol=GMFBS,Microfinance,1515545.33,861.6,2024/01/31 02:43:17,919.00-641.00,721.57,735.55,3.19,7.6,113.37,131.15,6.57,1.00(FY:077-078),#ValueFiscal Year,19.00(FY:077-078),,2040.0,1305793852.02
GMFIL,353.0,-3.81,368.0,352.0,368.0,5945.0,/CompanyDetail.aspx?symbol=GMFIL,Finance,10121760.0,353.0,2024/01/31 02:59:42,427.00-277.00,349.46,348.48,-1.28,-13.24,-26.66,140.06,2.52,,#ValueFiscal Year1.10:4(FY: 074-075)2.2:1(FY: 073-074)3.(FY: 073-074)4.(FY: 071-072),,10:4(FY:074-075),15582.0,3572981280.0
GRDBL,334.6,-2.65,350.0,334.1,337.0,7493.0,/CompanyDetail.aspx?symbol=GRDBL,Development Bank Limited,5190000.0,334.6,2024/01/31 02:51:10,381.70-0.00,315.62,317.19,23.47,4.86,68.85,114.97,2.91,0.20(FY:078-079),#ValueFiscal Year1.(FY: 074-075)2.1:4(FY: 072-073),3.80(FY:078-079),,9328.0,1736574000.0
GUFL,553.5,-1.79,574.0,553.0,555.1,17519.0,/CompanyDetail.aspx?symbol=GUFL,Finance,8679938.0,553.5,2024/01/31 02:59:42,611.00-454.00,532.43,531.28,-1.75,28.02,19.75,161.15,3.43,,#ValueFiscal Year1.2:1(FY: 073-074),7.00(FY:071-072),2:1(FY:073-074),28959.0,4804345683.0
GVL,454.0,0.0,481.6,448.0,448.0,17672.0,/CompanyDetail.aspx?symbol=GVL,Hydro Power,31250000.0,454.0,2024/01/31 02:59:57,499.50-299.90,378.84,392.07,-2.78,30.04,15.11,114.73,3.96,,#ValueFiscal Year,,,51496.0,14187500000.0
GWFD83,1080.0,-1.5,1081.0,1080.0,1081.0,1190.0,/CompanyDetail.aspx?symbol=GWFD83,Corporate Debenture,,1080.0,2024/01/31 01:28:45,"1,147.50-999.80",1071.55,1074.99,-1.07,0.0,0.0,0.0,1080.0,,#ValueFiscal Year,,,497.0,0.0
H8020,8.87,1.95,8.87,8.6,8.6,4050.0,/CompanyDetail.aspx?symbol=H8020,Mutual Fund,100000000.0,8.87,2024/01/31 02:59:35,10.10-8.56,8.93,8.93,0.0,0.0,0.0,0.0,8.87,,#ValueFiscal Year,,,7702.0,887000000.0
HATHY,950.4,-2.52,990.0,945.0,990.0,121815.0,/CompanyDetail.aspx?symbol=HATHY,Investment,12870000.0,950.4,2024/01/31 02:59:59,"1,123.00-279.50",646.89,646.89,0.0,4.92,193.17,154.98,6.13,,#ValueFiscal Year1.9.779(FY: 072-073),,9.779(FY:072-073),129752.0,12231648000.0
HBL,202.5,-0.25,205.8,201.8,204.0,20790.0,/CompanyDetail.aspx?symbol=HBL,Commercial Banks,216566156.3,202.5,2024/01/31 02:59:33,305.00-193.00,204.75,203.91,-32.54,13.89,14.58,162.17,1.25,,#ValueFiscal Year1.7:1(FY: 071-072),,7:1(FY:071-072),49398.0,43854646650.75
HBLD83,971.0,-1.42,971.0,971.0,971.0,25.0,/CompanyDetail.aspx?symbol=HBLD83,Corporate Debenture,,971.0,2024/01/31 01:52:00,"1,081.60-971.00",1002.81,998.42,-10.34,0.0,0.0,0.0,971.0,,#ValueFiscal Year,,,2892.0,0.0
HDHPC,151.0,-1.63,155.4,150.1,155.0,285546.0,/CompanyDetail.aspx?symbol=HDHPC,Hydro Power,28000000.0,151.0,2024/01/31 02:59:56,255.90-116.00,134.07,134.8,-37.27,-2.65,-56.98,77.5,1.95,,#ValueFiscal Year1.1:0.75(FY: 079-080),,1:0.75(FY:079-080),493900.0,4228000000.0
HDL,1644.9,-0.37,1668.0,1640.0,1660.0,21764.0,/CompanyDetail.aspx?symbol=HDL,Manufacturing And Processing,26725233.15,1644.9,2024/01/31 02:59:57,"2,840.70-1,540.00",1843.84,1763.12,-36.25,15.75,104.44,138.56,11.87,15.00(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,28881.0,43960336008.43
HEI,593.7,-2.21,618.9,593.1,618.9,32208.0,/CompanyDetail.aspx?symbol=HEI,Non-Life Insurance,25001574.71,593.7,2024/01/31 02:59:57,705.00-400.60,569.48,567.59,34.32,12.23,48.54,178.04,3.33,,#ValueFiscal Year,,,49257.0,14843434905.33
HEIP,384.1,5.75,391.9,363.0,370.0,997.0,/CompanyDetail.aspx?symbol=HEIP,Promotor Share,,384.1,2024/01/31 02:59:58,486.90-245.50,403.96,397.46,18.47,0.0,0.0,0.0,384.1,,#ValueFiscal Year,,,6145.0,0.0
HHL,327.0,-4.66,349.8,323.6,344.5,38053.0,/CompanyDetail.aspx?symbol=HHL,Hydro Power,10950000.0,327.0,2024/01/31 02:59:49,387.00-170.30,238.65,258.35,13.49,8.73,37.46,72.84,4.49,,#ValueFiscal Year,,,40141.0,3580650000.0
HIDCL,189.9,-0.84,195.0,189.0,194.8,128184.0,/CompanyDetail.aspx?symbol=HIDCL,Investment,227757990.0,189.9,2024/01/31 02:59:54,224.00-154.00,172.9,174.03,-5.5,6.61,28.73,108.3,1.75,,#ValueFiscal Year1.1:1(FY: 078-079)2.1:1(FY: 074-075),,1:1(FY:078-079),217240.0,43251242301.0
HIDCLP,101.5,-0.98,104.0,101.0,104.0,51544.0,/CompanyDetail.aspx?symbol=HIDCLP,Promotor Share,,101.5,2024/01/31 02:59:43,118.00-96.60,100.66,101.35,-3.52,0.0,0.0,0.0,101.5,,#ValueFiscal Year,,,133078.0,0.0
