Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
HURJA,295.0,1.37,306.0,281.0,291.0,71772.0,/CompanyDetail.aspx?symbol=HURJA,Hydro Power,9900000.0,295.0,2024/01/18 02:59:59,443.40-205.00,239.85,242.52,-27.41,12.8,23.05,96.59,3.05,,#ValueFiscal Year,,,86610.0,2920500000.0
ICFC,499.9,0.97,500.0,485.0,495.0,54665.0,/CompanyDetail.aspx?symbol=ICFC,Finance,11834709.6,499.9,2024/01/18 02:59:56,552.00-391.00,470.75,467.23,1.61,3.17,157.7,159.23,3.14,,#ValueFiscal Year2.(FY: 070-071)1.2:1(FY: 072-073),,2:1(FY:072-073),32985.0,5916171329.04
ICFCD83,1070.0,1.71,1070.0,1045.0,1050.0,408.0,/CompanyDetail.aspx?symbol=ICFCD83,Corporate Debenture,200000.0,1070.0,2024/01/18 01:50:49,"1,186.00-990.00",1059.32,1056.1,-2.51,0.0,0.0,0.0,1070.0,,#ValueFiscal Year,,,126.0,214000000.0
IGI,557.2,-0.61,563.0,550.0,559.0,100723.0,/CompanyDetail.aspx?symbol=IGI,Non-Life Insurance,30293346.4,557.2,2024/01/18 02:59:58,615.00-366.20,512.02,509.86,17.06,6.75,82.55,157.82,3.53,,#ValueFiscal Year1.10:4(FY: 078-079)2.(FY: 074-075)3.1:1(FY: 073-074)4.10:8(FY: 073-074)5.2:1(FY: 067-068),,10:4(FY:078-079),96294.0,16879452614.08
IHL,322.0,3.21,330.0,306.1,306.1,28457.0,/CompanyDetail.aspx?symbol=IHL,Hydro Power,6000000.0,322.0,2024/01/18 02:59:55,353.00-200.20,252.02,263.34,0.0,-0.09,-3577.78,98.41,3.27,,#ValueFiscal Year,,,32944.0,1932000000.0
ILBS,798.0,7.98,798.0,713.0,724.3,6382.0,/CompanyDetail.aspx?symbol=ILBS,Microfinance,4974159.42,798.0,2024/01/18 02:59:58,"1,030.00-537.00",636.65,631.63,-22.21,2.95,270.51,137.64,5.8,1.46(FY:077-078),#ValueFiscal Year,,,7204.0,3969379217.16
ILI,550.1,-1.61,566.0,548.0,554.1,90651.0,/CompanyDetail.aspx?symbol=ILI,Life Insurance,40000000.0,550.1,2024/01/18 02:59:42,640.60-444.00,533.54,519.47,0.0,0.0,0.0,167.85,3.28,,#ValueFiscal Year,,,138649.0,22004000000.0
JALPA,1290.3,0.73,1320.0,1270.0,1281.0,3321.0,/CompanyDetail.aspx?symbol=JALPA,Microfinance,1828000.0,1290.3,2024/01/18 02:59:39,"3,510.00-920.00",1158.88,1079.83,-62.34,-36.02,-35.82,289.26,4.46,,#ValueFiscal Year,,,2002.0,2358668400.0
JBBD87,820.1,-2.55,825.0,820.1,825.0,100.0,/CompanyDetail.aspx?symbol=JBBD87,Corporate Debenture,1500000.0,820.1,2024/01/18 12:04:33,"1,000.00-820.10",878.92,878.92,0.0,0.0,0.0,0.0,820.1,,#ValueFiscal Year,,,104.0,1230150000.0
JBBL,316.8,-1.65,326.0,315.7,318.1,162731.0,/CompanyDetail.aspx?symbol=JBBL,Development Bank Limited,43957858.9,316.8,2024/01/18 02:59:51,357.00-249.10,300.3,293.05,-2.22,4.62,68.57,136.7,2.32,,#ValueFiscal Year1.1:1(FY: 072-073),,1:1(FY:072-073),105792.0,13925849699.52
JBLB,1385.0,-1.56,1400.0,1361.0,1400.0,3971.0,/CompanyDetail.aspx?symbol=JBLB,Microfinance,13475189.88,1385.0,2024/01/18 02:59:54,"2,990.60-1,215.00",1401.84,1358.82,-52.76,35.77,38.72,262.29,5.28,,#ValueFiscal Year,,,5721.0,18663137983.8
JFL,379.5,-0.13,385.0,373.6,375.0,16028.0,/CompanyDetail.aspx?symbol=JFL,Finance,6904728.0,379.5,2024/01/18 02:59:26,447.00-316.70,359.27,352.62,-12.46,0.25,1518.0,92.75,4.09,,#ValueFiscal Year,,,15770.0,2620344276.0
JOSHI,242.1,1.64,259.0,223.4,242.0,39781.0,/CompanyDetail.aspx?symbol=JOSHI,Hydro Power,3714000.0,242.1,2024/01/18 02:59:49,318.00-182.10,215.17,210.07,-6.88,-1.97,-122.89,66.18,3.66,,#ValueFiscal Year,,,30357.0,899159400.0
JSLBB,905.1,-2.15,937.0,902.0,907.0,900.0,/CompanyDetail.aspx?symbol=JSLBB,Microfinance,1700919.0,905.1,2024/01/18 02:54:39,"1,689.00-785.00",905.14,871.8,-45.18,-29.86,-30.31,157.74,5.74,,#ValueFiscal Year1.1:1(FY: 075-076),,1:1(FY:075-076),1242.0,1539501786.9
KBL,162.9,-0.06,164.9,160.1,164.9,123783.0,/CompanyDetail.aspx?symbol=KBL,Commercial Banks,262258613.4,162.9,2024/01/18 02:59:59,211.60-148.20,159.53,157.09,-14.26,4.03,40.42,141.33,1.15,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 072-073),6.00(FY:077-078),,163653.0,42721928122.86
KBLD89,1076.1,-1.99,1076.1,1076.1,1076.1,235.0,/CompanyDetail.aspx?symbol=KBLD89,Corporate Debenture,3000000.0,1076.1,2024/01/18 01:53:38,"1,077.00-1,000.00",1025.91,1025.91,0.0,0.0,0.0,0.0,1076.1,,#ValueFiscal Year,,,143.0,3228300000.0
KBSH,904.2,-0.8,929.0,876.2,894.0,2494.0,/CompanyDetail.aspx?symbol=KBSH,Hydro Power,1218675.0,904.2,2024/01/18 02:59:27,969.00-479.00,803.46,809.31,0.0,16.61,54.44,152.87,5.91,8.50(FY:078-079),#ValueFiscal Year,,,2248.0,1101925935.0
KDBY,8.62,-4.22,8.82,8.33,8.82,508045.0,/CompanyDetail.aspx?symbol=KDBY,Mutual Fund,122507259.0,8.62,2024/01/18 02:57:20,10.07-7.24,8.23,8.03,-12.93,0.0,0.0,0.0,8.62,6.00(FY:079-080),#ValueFiscal Year,,,182578.0,1056012572.58
KDL,837.0,-1.53,848.1,830.0,840.0,7914.0,/CompanyDetail.aspx?symbol=KDL,Hotels And Tourism,6000000.0,837.0,2024/01/18 02:59:36,"1,102.00-134.40",850.97,814.88,0.0,5.32,157.33,96.99,8.63,,#ValueFiscal Year,,,9842.0,5022000000.0
KEF,8.24,-1.08,8.3,7.87,8.17,49660.0,/CompanyDetail.aspx?symbol=KEF,Mutual Fund,100000000.0,8.24,2024/01/18 02:43:55,10.35-6.91,8.16,7.81,-6.89,0.0,0.0,0.0,8.24,10.00(FY:079-080),#ValueFiscal Year,,,37266.0,824000000.0
KKHC,238.0,0.42,242.0,227.2,232.4,27304.0,/CompanyDetail.aspx?symbol=KKHC,Hydro Power,4657143.0,238.0,2024/01/18 02:59:50,283.50-158.00,188.45,192.36,-11.85,15.47,15.38,89.33,2.66,,#ValueFiscal Year,,,20148.0,1108400034.0
KLBSL,845.0,-2.65,861.9,836.0,855.3,3981.0,/CompanyDetail.aspx?symbol=KLBSL,Microfinance,5043664.67,845.0,2024/01/18 02:59:56,"1,054.10-539.00",754.02,725.58,-5.16,-33.4,-25.3,118.71,7.12,,#ValueFiscal Year,,,1506.0,4261896646.15
KMCDB,696.0,-1.42,700.0,678.5,700.0,1800.0,/CompanyDetail.aspx?symbol=KMCDB,Microfinance,3723217.39,696.0,2024/01/18 02:57:15,"1,061.00-526.00",628.05,616.25,-33.45,5.9,117.97,150.58,4.62,,#ValueFiscal Year,,,3332.0,2591359303.44
KPCL,425.0,2.41,430.0,411.0,414.0,34436.0,/CompanyDetail.aspx?symbol=KPCL,Hydro Power,8728500.0,425.0,2024/01/18 02:59:29,453.00-272.40,339.32,337.71,8.67,17.66,24.07,113.87,3.73,0.53(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,29545.0,3709612500.0
KRBL,380.5,-0.42,390.0,378.0,385.0,28487.0,/CompanyDetail.aspx?symbol=KRBL,Development Bank Limited,5028300.0,380.5,2024/01/18 02:59:33,418.00-241.10,291.22,298.56,21.18,32.5,11.71,115.6,3.29,5.00(FY:072-073),#ValueFiscal Year1.1:2.25(FY: 073-074)2.2:1(FY: 071-072),8.00(FY:072-073),1:2.25(FY:073-074),42282.0,1913268150.0
KSBBL,365.0,1.11,375.5,359.7,368.2,125666.0,/CompanyDetail.aspx?symbol=KSBBL,Development Bank Limited,32811646.69,365.0,2024/01/18 02:59:59,382.00-275.00,317.7,314.48,-0.27,15.78,23.13,151.61,2.41,,#ValueFiscal Year1.(FY: 074-075),,,77294.0,11976251041.85
LBBL,424.1,0.98,426.9,414.0,419.0,73157.0,/CompanyDetail.aspx?symbol=LBBL,Development Bank Limited,35181341.42,424.1,2024/01/18 02:59:54,454.00-305.00,394.61,391.22,11.02,19.7,21.53,177.95,2.38,,#ValueFiscal Year1.10:1(FY: 073-074),,10:1(FY:073-074),50978.0,14920406896.22
LBLD86,975.0,0.21,975.0,975.0,975.0,25.0,/CompanyDetail.aspx?symbol=LBLD86,Corporate Debenture,,975.0,2024/01/18 01:53:05,975.00-932.60,964.0,964.0,2.46,0.0,0.0,0.0,975.0,,#ValueFiscal Year,,,7006.0,0.0
LEC,230.0,7.48,235.0,200.0,210.0,376033.0,/CompanyDetail.aspx?symbol=LEC,Hydro Power,15000000.0,230.0,2024/01/18 02:59:50,318.00-138.00,182.8,162.54,-21.64,-31.52,-7.3,67.59,3.4,,#ValueFiscal Year,,,226976.0,3450000000.0
LEMF,9.2,0.77,9.2,9.02,9.02,17700.0,/CompanyDetail.aspx?symbol=LEMF,Mutual Fund,125000000.0,9.2,2024/01/18 02:49:46,10.00-7.87,8.65,8.65,3.37,0.0,0.0,0.0,0.0,8.00(FY:079-080),#ValueFiscal Year,,,26013.0,1150000000.0
LICN,1424.0,0.21,1430.0,1410.0,1412.1,886.0,/CompanyDetail.aspx?symbol=LICN,Life Insurance,26532000.0,1424.0,2024/01/18 02:59:56,"1,800.00-1,238.00",1413.31,1390.96,-8.19,0.0,0.0,201.39,7.07,,#ValueFiscal Year,,,5176.0,37781568000.0
LLBS,801.0,2.04,801.0,765.0,783.0,7282.0,/CompanyDetail.aspx?symbol=LLBS,Microfinance,4416621.0,801.0,2024/01/18 02:59:57,"1,245.00-580.00",708.88,697.4,-36.88,8.63,92.82,180.14,4.45,,#ValueFiscal Year1.(FY: 071-072),,,4575.0,3537713421.0
LSL,173.5,-1.42,176.5,171.1,174.6,77290.0,/CompanyDetail.aspx?symbol=LSL,Commercial Banks,231871546.6,173.5,2024/01/18 02:59:43,208.00-168.90,183.81,183.28,0.0,1.78,97.47,166.63,1.04,,#ValueFiscal Year,,,88618.0,40229713335.1
LUK,8.68,2.84,8.68,8.45,8.45,45000.0,/CompanyDetail.aspx?symbol=LUK,Mutual Fund,65262360.0,8.68,2024/01/18 02:58:54,9.61-7.49,8.3,8.13,-2.25,0.0,0.0,0.0,0.0,9.50(FY:079-080),#ValueFiscal Year,,,145278.0,566477284.8
LVF2,8.28,-1.43,8.28,8.24,8.24,4505.0,/CompanyDetail.aspx?symbol=LVF2,Mutual Fund,80000000.0,8.28,2024/01/18 02:53:49,10.00-7.09,7.84,7.84,0.0,0.0,0.0,0.0,8.28,,#ValueFiscal Year,,,4188.0,662400000.0
MAKAR,387.0,1.84,393.0,372.0,373.0,43272.0,/CompanyDetail.aspx?symbol=MAKAR,Hydro Power,7600000.0,387.0,2024/01/18 02:59:59,424.40-213.10,259.37,264.92,0.0,12.51,30.94,97.24,3.98,,#ValueFiscal Year,,,48228.0,2941200000.0
MANDU,715.0,-2.85,729.0,708.0,722.0,20185.0,/CompanyDetail.aspx?symbol=MANDU,Hydro Power,13636370.0,715.0,2024/01/18 02:59:51,805.80-373.20,557.9,557.9,0.0,37.33,19.15,146.55,4.88,10.00(FY:079-080),#ValueFiscal Year,,,46715.0,9750004550.0
MBJC,343.9,0.85,348.0,330.0,335.0,78597.0,/CompanyDetail.aspx?symbol=MBJC,Hydro Power,60000000.0,343.9,2024/01/18 02:59:58,376.30-246.00,280.71,281.68,5.95,-0.49,-701.84,93.32,3.69,,#ValueFiscal Year,,,70027.0,20634000000.0
MBL,204.0,-1.21,207.0,200.0,205.0,76373.0,/CompanyDetail.aspx?symbol=MBL,Commercial Banks,116213572.73,204.0,2024/01/18 02:59:59,283.00-179.00,226.07,202.96,-17.61,18.66,10.93,142.77,1.43,,#ValueFiscal Year1.10:1.2(FY: 072-073)2.2:1(FY: 071-072)3.(FY: 070-071),,10:1.2(FY:072-073),79879.0,23707568836.92
MCHL,331.0,2.48,340.0,317.0,317.0,15379.0,/CompanyDetail.aspx?symbol=MCHL,Hydro Power,5425833.0,331.0,2024/01/18 02:59:35,360.00-165.20,246.06,267.42,0.0,-25.33,-13.07,91.79,3.61,,#ValueFiscal Year,,,35314.0,1795950723.0
MDB,430.0,0.49,438.6,420.0,424.1,33064.0,/CompanyDetail.aspx?symbol=MDB,Development Bank Limited,11114265.77,430.0,2024/01/18 02:59:32,449.80-350.30,402.8,403.59,6.7,6.31,68.15,140.51,3.06,,#ValueFiscal Year1.2:1(FY: 071-072),,2:1(FY:071-072),19103.0,4779134281.1
MEHL,305.0,2.69,319.0,286.5,291.1,39152.0,/CompanyDetail.aspx?symbol=MEHL,Hydro Power,8000000.0,305.0,2024/01/18 02:59:51,334.60-175.00,235.07,235.07,0.0,-2.39,-127.62,78.05,3.91,,#ValueFiscal Year,,,65302.0,2440000000.0
MEL,242.0,6.65,249.1,220.0,223.0,231430.0,/CompanyDetail.aspx?symbol=MEL,Hydro Power,29000000.0,242.0,2024/01/18 02:59:58,275.40-149.00,185.12,184.54,0.0,-15.58,-15.53,71.55,3.38,,#ValueFiscal Year,,,157983.0,7018000000.0
MEN,640.0,-1.54,650.0,630.0,642.1,190334.0,/CompanyDetail.aspx?symbol=MEN,Hydro Power,19680270.0,640.0,2024/01/18 02:59:53,"1,092.00-429.90",771.39,685.38,-22.89,53.58,11.94,172.97,3.7,0.79(FY:079-080),#ValueFiscal Year,15.00(FY:079-080),,174608.0,12595372800.0
MERO,604.0,-0.97,610.0,576.0,598.0,6156.0,/CompanyDetail.aspx?symbol=MERO,Microfinance,13200000.0,604.0,2024/01/18 02:59:42,805.00-463.30,547.92,534.24,-22.06,-18.95,-31.87,141.18,4.28,,#ValueFiscal Year1.(FY: 074-075),,,9060.0,7972800000.0
MFIL,540.0,0.37,545.0,530.0,538.0,24396.0,/CompanyDetail.aspx?symbol=MFIL,Finance,13515530.0,540.0,2024/01/18 02:59:37,587.00-410.00,520.66,520.55,16.38,24.5,22.04,158.15,3.41,,#ValueFiscal Year1.(FY: 073-074)2.1:1.75(FY: 073-074)3.(FY: 071-072),,,34937.0,7298386200.0
MHCL,570.0,1.77,570.0,515.0,548.9,98243.0,/CompanyDetail.aspx?symbol=MHCL,Hydro Power,8025000.0,570.0,2024/01/18 02:59:59,570.00-141.00,248.3,284.64,0.0,17.13,33.27,79.22,7.2,,#ValueFiscal Year,,,96533.0,4574250000.0
MHL,460.0,3.6,468.0,416.1,450.0,27115.0,/CompanyDetail.aspx?symbol=MHL,Hydro Power,6159686.53,460.0,2024/01/18 02:59:58,478.00-242.10,325.53,352.06,16.46,15.55,29.58,109.32,4.21,0.25(FY:079-080),#ValueFiscal Year,4.75(FY:079-080),,37572.0,2833455802.88
MHNL,260.0,2.36,265.0,247.0,249.0,51736.0,/CompanyDetail.aspx?symbol=MHNL,Hydro Power,12500000.0,260.0,2024/01/18 02:59:57,355.00-169.00,205.3,206.98,-22.62,5.09,51.08,65.72,3.96,,#ValueFiscal Year,,,46118.0,3250000000.0
MKCL,1066.0,-1.31,1100.1,1010.0,1100.0,82176.0,/CompanyDetail.aspx?symbol=MKCL,Manufacturing And Processing,,1066.0,2024/01/18 02:59:59,"1,319.50-178.80",608.45,608.45,0.0,0.0,0.0,0.0,1066.0,,#ValueFiscal Year1.1:0.55(FY: 079-080),,1:0.55(FY:079-080),18697.0,0.0
MKHC,290.7,3.05,299.0,272.0,282.1,38347.0,/CompanyDetail.aspx?symbol=MKHC,Hydro Power,10000000.0,290.7,2024/01/18 02:59:55,367.50-174.40,220.67,229.69,0.0,-20.08,-14.48,87.67,3.32,,#ValueFiscal Year,,,56269.0,2907000000.0
MKHL,369.0,3.94,369.1,339.0,348.0,21847.0,/CompanyDetail.aspx?symbol=MKHL,Hydro Power,3921568.0,369.0,2024/01/18 02:59:54,395.00-224.00,273.74,281.4,0.0,7.93,46.53,102.0,3.62,10.00(FY:078-079),#ValueFiscal Year,,,49247.0,1447058592.0
MKJC,467.0,0.43,487.5,446.9,465.0,11997.0,/CompanyDetail.aspx?symbol=MKJC,Hydro Power,3681430.0,467.0,2024/01/18 02:58:57,554.00-293.20,360.47,371.33,2.64,14.43,32.36,106.08,4.4,,#ValueFiscal Year,,,9495.0,1719227810.0
MKLB,779.0,5.99,779.0,700.0,720.3,2993.0,/CompanyDetail.aspx?symbol=MKLB,Microfinance,1484784.1,779.0,2024/01/18 02:50:46,943.00-526.20,650.68,621.06,-15.87,-38.39,-20.29,111.99,6.96,,#ValueFiscal Year,,,2123.0,1156646813.9
MLBBL,842.0,-1.41,871.0,826.0,871.0,2954.0,/CompanyDetail.aspx?symbol=MLBBL,Microfinance,1960027.6,842.0,2024/01/18 02:52:56,"1,185.00-657.00",782.24,750.85,-27.38,15.19,55.43,162.43,5.18,,#ValueFiscal Year1.(FY: 074-075)3.(FY: 070-071)2.2:1(FY: 071-072),,,2434.0,1650343239.2
MLBL,348.9,0.23,355.0,345.0,345.0,69494.0,/CompanyDetail.aspx?symbol=MLBL,Development Bank Limited,41713186.0,348.9,2024/01/18 02:59:56,379.00-281.00,318.61,316.44,-2.27,9.15,38.13,157.38,2.22,,#ValueFiscal Year,,,76880.0,14553730595.4
MLBS,770.0,-0.65,770.0,744.0,760.0,975.0,/CompanyDetail.aspx?symbol=MLBS,Microfinance,1093750.0,770.0,2024/01/18 02:58:30,"1,140.00-570.10",680.86,671.9,-31.8,-41.26,-18.66,137.99,5.58,,#ValueFiscal Year,,,1365.0,842187500.0
MLBSL,1848.0,-1.18,1907.4,1835.0,1907.4,832.0,/CompanyDetail.aspx?symbol=MLBSL,Microfinance,2175625.0,1848.0,2024/01/18 02:59:47,"4,233.00-1,535.00",1808.07,1763.58,-56.0,20.01,92.35,217.7,8.49,,#ValueFiscal Year,,,923.0,4020555000.0
MMF1,7.74,4.59,7.74,7.3,7.3,40817.0,/CompanyDetail.aspx?symbol=MMF1,Mutual Fund,125000000.0,7.74,2024/01/18 02:59:05,8.65-6.65,7.23,7.27,-9.58,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,38007.0,967500000.0
MMFDB,621.1,-0.62,630.0,604.1,613.1,9687.0,/CompanyDetail.aspx?symbol=MMFDB,Microfinance,6657642.73,621.1,2024/01/18 02:59:53,860.00-481.30,596.64,569.36,-26.41,10.22,60.77,164.41,3.78,6.32(FY:079-080),#ValueFiscal Year1.2:1(FY: 074-075)2.(FY: 073-074)3.(FY: 072-073)4.1:0.25(FY: 072-073),,2:1(FY:074-075),8068.0,4135061899.6
MMKJL,427.3,4.6,432.0,400.4,400.4,37921.0,/CompanyDetail.aspx?symbol=MMKJL,Hydro Power,8715800.0,427.3,2024/01/18 02:59:57,459.00-225.00,326.67,326.67,0.0,-1.4,-305.21,94.41,4.53,,#ValueFiscal Year,,,29847.0,3724261340.0
MNBBL,388.0,-1.5,399.9,386.1,393.9,55273.0,/CompanyDetail.aspx?symbol=MNBBL,Development Bank Limited,70469380.46,388.0,2024/01/18 02:59:57,446.00-362.80,391.75,386.85,-8.08,12.99,29.87,145.46,2.67,,#ValueFiscal Year1.(FY: 074-075)2.2:1(FY: 072-073)3.50(FY: 071-072),,,52523.0,27342119618.48
MPFL,361.0,1.26,367.2,350.0,350.0,47170.0,/CompanyDetail.aspx?symbol=MPFL,Finance,6102000.0,361.0,2024/01/18 02:59:42,430.00-261.00,305.57,301.47,2.3,4.31,83.76,110.69,3.26,,#ValueFiscal Year1.1:0.35(FY: 080-081)2.1:8.65(FY: 075-076),,1:0.35(FY:080-081),49287.0,2202822000.0
MSHL,510.1,-0.2,520.8,500.9,500.9,8329.0,/CompanyDetail.aspx?symbol=MSHL,Hydro Power,7484000.0,510.1,2024/01/18 02:59:59,645.70-294.20,409.23,409.23,0.0,0.91,560.55,100.06,5.1,,#ValueFiscal Year,,,20038.0,3817588400.0
MSLB,966.9,10.0,966.9,873.0,874.0,2657.0,/CompanyDetail.aspx?symbol=MSLB,Microfinance,3223785.85,966.9,2024/01/18 02:59:30,"1,275.00-658.60",791.72,791.52,-21.71,19.28,50.15,192.4,5.03,,#ValueFiscal Year1.2:1(FY: 075-076),,2:1(FY:075-076),1155.0,3117078540.3
NABBC,403.0,-2.89,415.0,403.0,411.5,6112.0,/CompanyDetail.aspx?symbol=NABBC,Development Bank Limited,2624676.0,403.0,2024/01/18 02:59:12,478.30-342.10,382.37,376.45,-14.07,-18.53,-21.75,29.49,13.67,,#ValueFiscal Year1.1:1(FY: 078-079)2.(FY: 067-068),,1:1(FY:078-079),14355.0,1057744428.0
NABIL,498.0,-1.19,507.0,498.0,507.0,78196.0,/CompanyDetail.aspx?symbol=NABIL,Commercial Banks,270569970.0,498.0,2024/01/18 02:59:57,729.00-488.00,562.37,540.4,-29.25,21.72,22.93,218.27,2.28,,#ValueFiscal Year,,,94457.0,134743845060.0
NADEP,580.0,-1.53,590.0,572.0,590.0,7396.0,/CompanyDetail.aspx?symbol=NADEP,Microfinance,4857600.0,580.0,2024/01/18 02:59:49,816.00-455.00,527.94,516.54,-24.68,0.44,1318.18,183.55,3.16,,#ValueFiscal Year,,,6709.0,2817408000.0
NBF2,8.2,-1.44,8.3,8.2,8.2,2200.0,/CompanyDetail.aspx?symbol=NBF2,Mutual Fund,112000000.0,8.2,2024/01/18 02:01:04,9.55-7.03,8.3,8.16,-8.89,0.0,0.0,0.0,8.2,9.60(FY:079-080),#ValueFiscal Year,,,12442.0,918400000.0
NBF3,7.4,-1.86,7.99,7.39,7.69,62176.0,/CompanyDetail.aspx?symbol=NBF3,Mutual Fund,125000000.0,7.4,2024/01/18 02:59:48,8.25-6.74,7.2,7.2,-4.52,0.0,0.0,0.0,7.4,,#ValueFiscal Year,,,75619.0,925000000.0
NBL,239.6,-1.28,246.0,238.3,246.0,320195.0,/CompanyDetail.aspx?symbol=NBL,Commercial Banks,146940229.3,239.6,2024/01/18 02:59:44,295.00-231.20,247.08,243.5,-15.63,3.88,61.75,248.46,0.96,10.00(FY:078-079),#ValueFiscal Year1.100:23.74(FY: 072-073)2.1:9.5157(FY: 071-072),2.00(FY:078-079),100:23.74(FY:072-073),111721.0,35206878940.28
NBLD87,811.0,-2.41,834.0,811.0,831.0,407.0,/CompanyDetail.aspx?symbol=NBLD87,Corporate Debenture,3500000.0,811.0,2024/01/18 02:40:09,872.10-711.00,810.71,824.72,11.83,0.0,0.0,0.0,811.0,,#ValueFiscal Year,,,399.0,2838500000.0
NESDO,1685.0,-2.71,1750.0,1685.0,1697.4,3095.0,/CompanyDetail.aspx?symbol=NESDO,Microfinance,2550000.0,1685.0,2024/01/18 02:58:15,"3,500.00-1,418.00",1739.31,1643.81,-48.94,41.84,40.27,381.43,4.42,,#ValueFiscal Year,,,1921.0,4296750000.0
NFS,334.9,-1.79,344.0,332.0,337.0,54061.0,/CompanyDetail.aspx?symbol=NFS,Finance,7295020.0,334.9,2024/01/18 02:59:50,390.00-255.50,308.97,306.43,4.66,-11.1,-30.17,133.26,2.51,1.16(FY:067-068),#ValueFiscal Year1.1:0.70(FY: 078-079)2.1:1.25(FY: 077-078),22.00(FY:067-068),1:0.70(FY:078-079),35773.0,2443102198.0
NGPL,321.9,7.3,328.0,290.0,306.0,749457.0,/CompanyDetail.aspx?symbol=NGPL,Hydro Power,18512792.2,321.9,2024/01/18 02:59:59,328.00-185.80,215.1,216.86,3.84,5.28,60.97,109.32,2.94,0.25(FY:078-079),#ValueFiscal Year1.1:1.5(FY: 078-079)2.(FY: 072-073),4.75(FY:078-079),1:1.5(FY:078-079),273464.0,5959267809.18
NHDL,433.0,0.23,444.0,425.0,425.0,63600.0,/CompanyDetail.aspx?symbol=NHDL,Hydro Power,3594418.9,433.0,2024/01/18 02:57:01,452.60-303.00,356.59,357.86,8.52,17.84,24.27,117.28,3.69,0.37(FY:079-080),#ValueFiscal Year,7.00(FY:079-080),,41974.0,1556383383.7
NHPC,173.0,2.31,179.5,162.6,166.0,344537.0,/CompanyDetail.aspx?symbol=NHPC,Hydro Power,24675254.1,173.0,2024/01/18 02:59:58,286.20-126.00,149.52,147.02,-38.87,0.74,233.78,101.38,1.71,,#ValueFiscal Year1.10:5(FY: 079-080),,10:5(FY:079-080),235668.0,4268818959.3
NIBLGF,8.05,-1.11,8.16,7.98,7.98,6600.0,/CompanyDetail.aspx?symbol=NIBLGF,Mutual Fund,132000000.0,8.05,2024/01/18 02:55:02,10.64-7.19,7.93,7.85,0.0,0.0,0.0,0.0,8.05,,#ValueFiscal Year,,,181680.0,1062600000.0
NIBSF2,7.42,0.0,7.71,7.31,7.54,62955.0,/CompanyDetail.aspx?symbol=NIBSF2,Mutual Fund,150000000.0,7.42,2024/01/18 02:58:40,9.49-6.60,7.17,7.16,-9.62,0.0,0.0,0.0,7.42,,#ValueFiscal Year,,,30228.0,1113000000.0
NICA,509.0,-0.59,515.0,505.0,510.0,82751.0,/CompanyDetail.aspx?symbol=NICA,Commercial Banks,149175669.2,509.0,2024/01/18 02:59:59,861.90-490.10,634.28,544.34,-37.24,27.09,18.79,202.05,2.52,,#ValueFiscal Year1.(FY: 072-073),,,83672.0,75930415622.8
NICAD8283,1030.0,0.0,1030.0,1030.0,1030.0,50.0,/CompanyDetail.aspx?symbol=NICAD8283,Corporate Debenture,,1030.0,2024/01/18 01:31:51,"1,170.00-927.50",1045.74,1038.71,8.32,0.0,0.0,0.0,1030.0,,#ValueFiscal Year,,,3071.0,0.0
NICBF,8.6,-1.49,8.75,8.6,8.73,3960.0,/CompanyDetail.aspx?symbol=NICBF,Mutual Fund,75500000.0,8.6,2024/01/18 02:49:50,10.31-7.99,8.96,8.81,-6.42,0.0,0.0,0.0,0.0,10.00(FY:079-080),#ValueFiscal Year,,,31510.0,649300000.0
NICFC,8.84,1.96,8.84,8.5,8.5,10550.0,/CompanyDetail.aspx?symbol=NICFC,Mutual Fund,102000000.0,8.84,2024/01/18 02:52:53,10.17-7.45,8.26,8.19,1.26,0.0,0.0,0.0,8.84,,#ValueFiscal Year,,,37203.0,901680000.0
NICGF,9.37,-0.11,9.5,9.36,9.5,14780.0,/CompanyDetail.aspx?symbol=NICGF,Mutual Fund,83520000.0,9.37,2024/01/18 02:43:16,10.62-8.30,9.71,9.48,-4.68,0.0,0.0,0.0,0.0,10.50(FY:079-080),#ValueFiscal Year,,,32394.0,782582400.0
NICL,926.7,-1.1,955.0,909.0,920.0,37745.0,/CompanyDetail.aspx?symbol=NICL,Non-Life Insurance,16442419.4,926.7,2024/01/18 02:59:30,"1,023.00-468.00",801.1,818.35,84.6,35.56,26.06,189.02,4.9,,#ValueFiscal Year1.1:0.65(FY: 075-076)2.1:1(FY: 074-075)3.1:1(FY: 070-071),,1:0.65(FY:075-076),71919.0,15237190057.98
NICLBSL,639.9,-1.81,654.0,632.0,640.0,18012.0,/CompanyDetail.aspx?symbol=NICLBSL,Microfinance,17394400.0,639.9,2024/01/18 02:59:43,837.40-516.00,638.49,621.38,-22.06,10.31,62.07,179.09,3.57,,#ValueFiscal Year,,,13595.0,11130676560.0
