Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
AVYAN,623.1,2.15,628.0,610.0,615.0,6332.0,/CompanyDetail.aspx?symbol=AVYAN,Microfinance,2500000.0,623.1,2024/01/14 02:59:29,807.80-549.00,641.05,612.17,-16.59,-45.37,-13.73,99.6,6.26,,#ValueFiscal Year,,,4810.0,1557750000.0
BARUN,255.9,4.24,260.0,250.0,250.4,85360.0,/CompanyDetail.aspx?symbol=BARUN,Hydro Power,5358150.0,255.9,2024/01/14 02:59:50,299.80-191.10,225.45,223.93,-6.61,-15.66,-16.34,107.25,2.39,0.26(FY:076-077),#ValueFiscal Year1.1:1(FY: 079-080)2.(FY: 073-074)3.(FY: 072-073),5.00(FY:076-077),1:1(FY:079-080),57733.0,1371150585.0
BBC,3877.0,1.23,3877.0,3805.1,3806.3,145.0,/CompanyDetail.aspx?symbol=BBC,Tradings,500000.0,3877.0,2024/01/14 02:44:51,"4,539.00-3,050.00",3813.18,3743.34,12.38,250.25,15.49,1685.32,2.3,,#ValueFiscal Year,,,579.0,1938500000.0
BEDC,377.0,1.26,388.0,364.9,372.3,23177.0,/CompanyDetail.aspx?symbol=BEDC,Hydro Power,5440534.0,377.0,2024/01/14 02:59:46,388.00-170.00,225.84,239.36,0.0,0.43,876.74,64.53,5.84,,#ValueFiscal Year,,,41391.0,2051081318.0
BFC,336.5,1.97,336.6,330.0,336.6,13200.0,/CompanyDetail.aspx?symbol=BFC,Finance,8548167.8,336.5,2024/01/14 02:59:57,380.00-284.00,313.48,308.36,-5.21,-9.28,-36.26,134.5,2.5,,#ValueFiscal Year1.1:0.25(FY: 074-075)2.(FY: 072-073),20.00(FY:067-068),1:0.25(FY:074-075),16610.0,2876458464.7
BGWT,577.0,2.49,582.0,563.2,565.0,18537.0,/CompanyDetail.aspx?symbol=BGWT,Hydro Power,5720647.0,577.0,2024/01/14 02:59:51,593.00-352.00,451.86,451.86,0.0,9.97,57.87,126.35,4.57,10.53(FY:079-080),#ValueFiscal Year,,,23019.0,3300813319.0
BHDC,506.0,5.86,506.0,470.0,478.0,14211.0,/CompanyDetail.aspx?symbol=BHDC,Hydro Power,10500000.0,506.0,2024/01/14 02:59:41,512.00-286.50,353.68,366.0,21.84,23.44,21.59,119.56,4.23,5.26(FY:079-080),#ValueFiscal Year,5.00(FY:078-079),,16834.0,5313000000.0
BHL,303.0,2.71,308.0,294.0,299.0,21948.0,/CompanyDetail.aspx?symbol=BHL,Hydro Power,18279700.0,303.0,2024/01/14 02:59:58,394.70-192.70,233.18,235.3,7.33,-17.88,-16.95,76.16,3.98,,#ValueFiscal Year,,,25684.0,5538749100.0
BHPL,499.9,4.36,510.0,468.0,488.0,13621.0,/CompanyDetail.aspx?symbol=BHPL,Hydro Power,2500000.0,499.9,2024/01/14 02:59:52,677.20-304.10,426.64,426.66,45.36,3.26,153.34,59.38,8.42,,#ValueFiscal Year,,,9263.0,1249750000.0
BNHC,443.9,2.75,451.0,425.2,425.2,7973.0,/CompanyDetail.aspx?symbol=BNHC,Hydro Power,4133044.0,443.9,2024/01/14 02:59:59,461.70-270.10,335.69,349.83,10.98,-4.79,-92.67,86.89,5.11,,#ValueFiscal Year,,,11812.0,1834658231.6
BNT,12849.9,0.78,13005.0,12700.0,12700.0,265.0,/CompanyDetail.aspx?symbol=BNT,Manufacturing And Processing,1210000.0,12849.9,2024/01/14 02:59:51,"16,200.00-10,500.00",13202.27,12669.43,-2.65,439.79,29.22,3340.39,3.85,,#ValueFiscal Year,,,313.0,15548379000.0
BOKD86,862.4,0.0,862.4,851.0,851.0,80.0,/CompanyDetail.aspx?symbol=BOKD86,Corporate Debenture,1600000.0,862.4,2024/01/14 02:57:56,877.00-740.10,821.38,823.21,12.0,0.0,0.0,0.0,862.4,,#ValueFiscal Year,,,59.0,1379840000.0
BPCL,310.0,2.28,312.0,300.1,309.1,30735.0,/CompanyDetail.aspx?symbol=BPCL,Hydro Power,34090650.0,310.0,2024/01/14 02:59:57,365.00-292.10,308.03,303.22,-6.63,8.82,35.15,206.85,1.5,,#ValueFiscal Year1.(FY: 070-071)2.3:2(FY: 070-071),5.00(FY:078-079),,26217.0,10568101500.0
BPW,1512.1,2.17,1555.5,1495.0,1509.6,1562.0,/CompanyDetail.aspx?symbol=BPW,Microfinance,300000.0,1512.1,2024/01/14 02:59:55,"1,718.00-233.10",1151.48,1110.42,0.0,89.18,16.96,103.29,14.64,,#ValueFiscal Year,,,2202.0,453630000.0
C30MF,8.15,-1.21,8.27,8.11,8.11,800.0,/CompanyDetail.aspx?symbol=C30MF,Mutual Fund,75072390.0,8.15,2024/01/14 02:59:41,10.00-7.61,8.22,8.12,0.0,0.0,0.0,0.0,8.15,,#ValueFiscal Year,,,34964.0,611839978.5
CBBL,872.0,1.63,880.0,869.0,875.0,6246.0,/CompanyDetail.aspx?symbol=CBBL,Microfinance,29771721.0,872.0,2024/01/14 02:59:22,"1,270.00-727.00",930.73,910.03,-29.16,29.71,29.35,240.61,3.62,,#ValueFiscal Year,,,16073.0,25960940712.0
CCBD88,1000.0,0.0,1000.0,1000.0,1000.0,10.0,/CompanyDetail.aspx?symbol=CCBD88,Corporate Debenture,2200000.0,1000.0,2024/01/14 11:31:36,"1,022.90-816.00",933.49,944.34,13.08,0.0,0.0,0.0,1000.0,,#ValueFiscal Year,,,270.0,2200000000.0
CFCL,359.0,1.73,373.0,352.0,359.0,11691.0,/CompanyDetail.aspx?symbol=CFCL,Finance,9488754.59,359.0,2024/01/14 02:59:00,423.00-275.50,337.27,330.13,3.76,-11.04,-32.52,117.99,3.04,,#ValueFiscal Year1.2:1(FY: 074-075),,2:1(FY:074-075),18359.0,3406462897.81
CGH,915.6,-0.91,935.0,915.0,930.0,9777.0,/CompanyDetail.aspx?symbol=CGH,Hotels And Tourism,15340910.0,915.6,2024/01/14 02:59:56,"1,520.00-901.00",1160.68,1079.32,-29.79,5.57,164.38,86.11,10.63,,#ValueFiscal Year,,,13935.0,14046137196.0
CHCL,519.0,4.01,520.0,501.0,508.9,57116.0,/CompanyDetail.aspx?symbol=CHCL,Hydro Power,79839972.08,519.0,2024/01/14 02:59:46,594.00-410.00,495.72,491.92,25.06,10.35,50.14,143.94,3.61,,#ValueFiscal Year,,,73294.0,41436945509.52
CHDC,1119.0,4.29,1119.9,1062.2,1094.0,25560.0,/CompanyDetail.aspx?symbol=CHDC,Investment,8394100.0,1119.0,2024/01/14 02:59:55,"1,217.20-681.20",986.91,972.14,55.42,14.31,78.2,163.9,6.83,,#ValueFiscal Year1.100:30(FY: 072-073),,100:30(FY:072-073),32799.0,9392997900.0
CHL,297.0,4.91,307.0,285.0,288.7,82970.0,/CompanyDetail.aspx?symbol=CHL,Hydro Power,3869775.0,297.0,2024/01/14 02:59:32,370.00-194.10,230.75,228.39,1.37,-8.14,-36.49,89.73,3.31,0.26(FY:076-077),#ValueFiscal Year1.10:3(FY: 078-079),5.00(FY:076-077),10:3(FY:078-079),28098.0,1149323175.0
CIT,2215.0,0.68,2220.0,2190.0,2207.0,10370.0,/CompanyDetail.aspx?symbol=CIT,Investment,53137500.0,2215.0,2024/01/14 02:59:57,"2,704.00-1,850.00",2027.56,2008.73,4.24,19.94,111.08,540.07,4.1,,#ValueFiscal Year1.100:82.84(FY: 077-078),,100:82.84(FY:077-078),25656.0,117699562500.0
CITY,674.9,0.69,693.6,662.1,680.0,10839.0,/CompanyDetail.aspx?symbol=CITY,Hotels And Tourism,16740000.0,674.9,2024/01/14 02:59:55,782.50-111.10,640.93,609.4,0.0,-14.42,-46.8,100.02,6.75,,#ValueFiscal Year,,,31717.0,11297826000.0
CKHL,582.0,5.43,582.0,552.0,552.0,29379.0,/CompanyDetail.aspx?symbol=CKHL,Hydro Power,,582.0,2024/01/14 02:59:58,595.00-300.00,502.16,502.16,0.0,0.0,0.0,0.0,582.0,,#ValueFiscal Year,,,20258.0,0.0
CLI,473.0,0.25,481.0,468.1,481.0,64542.0,/CompanyDetail.aspx?symbol=CLI,Life Insurance,39375000.0,473.0,2024/01/14 02:59:56,567.00-375.00,456.21,456.21,0.0,0.0,0.0,173.85,2.72,0.26(FY:079-080),#ValueFiscal Year,5.00(FY:079-080),,138424.0,18624375000.0
CMF1,8.39,1.94,8.39,8.25,8.3,4500.0,/CompanyDetail.aspx?symbol=CMF1,Mutual Fund,82000000.0,8.39,2024/01/14 12:31:34,9.40-6.96,8.02,8.03,-1.53,0.0,0.0,0.0,8.39,15.00(FY:076-077),#ValueFiscal Year,,,28869.0,687980000.0
CMF2,8.0,-1.23,8.1,8.0,8.1,225.0,/CompanyDetail.aspx?symbol=CMF2,Mutual Fund,56000000.0,8.0,2024/01/14 01:36:12,10.39-6.81,7.99,7.67,-2.79,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,14974.0,448000000.0
CORBL,383.9,1.67,385.0,376.5,384.9,10035.0,/CompanyDetail.aspx?symbol=CORBL,Development Bank Limited,5250000.0,383.9,2024/01/14 02:59:58,400.00-277.80,335.61,334.71,21.1,2.99,128.39,143.13,2.68,,#ValueFiscal Year1.1:1.5(FY: 078-079),,(FY:1:1.5),7614.0,2015475000.0
CYCL,1070.0,1.9,1080.0,1029.0,1029.0,5231.0,/CompanyDetail.aspx?symbol=CYCL,Microfinance,2664243.9,1070.0,2024/01/14 02:59:22,"2,010.00-882.00",1111.59,1040.52,-44.96,2.86,374.13,221.23,4.84,,#ValueFiscal Year,,,5576.0,2850740973.0
CZBIL,172.1,-0.46,176.3,172.1,173.0,28580.0,/CompanyDetail.aspx?symbol=CZBIL,Commercial Banks,142009740.1,172.1,2024/01/14 02:59:30,209.00-158.90,178.29,172.92,-16.46,11.34,15.18,143.77,1.2,,#ValueFiscal Year1.10:2.5(FY: 072-073)2.10:5.50(FY: 071-072),12.91(FY:077-078),10:2.5(FY:072-073),46379.0,24439876271.21
DDBL,827.0,3.4,831.0,814.0,814.0,30934.0,/CompanyDetail.aspx?symbol=DDBL,Microfinance,15510881.7,827.0,2024/01/14 02:59:52,"1,029.00-606.70",742.67,734.2,-17.31,22.76,36.34,221.16,3.74,,#ValueFiscal Year1.1:1(FY: 073-074)2.(FY: 071-072),,1:1(FY:073-074),11604.0,12827499165.9
DHPL,208.3,9.98,208.3,193.0,193.0,109049.0,/CompanyDetail.aspx?symbol=DHPL,Hydro Power,2640000.0,208.3,2024/01/14 02:59:50,262.00-134.00,157.93,155.87,-10.22,-0.75,-277.73,1.83,113.83,,#ValueFiscal Year,,,38135.0,549912000.0
DLBS,872.0,-0.91,888.4,865.0,865.0,3010.0,/CompanyDetail.aspx?symbol=DLBS,Microfinance,1331000.0,872.0,2024/01/14 02:59:30,"1,421.00-579.00",688.72,704.06,-36.81,-63.03,-13.83,159.21,5.48,0.75(FY:079-080),#ValueFiscal Year,14.25(FY:079-080),,5428.0,1160632000.0
DOLTI,351.5,9.91,351.7,326.0,326.0,57036.0,/CompanyDetail.aspx?symbol=DOLTI,Hydro Power,5364860.0,351.5,2024/01/14 02:59:58,351.70-177.40,230.22,241.03,0.0,4.33,81.18,78.6,4.47,,#ValueFiscal Year,,,39758.0,1885748290.0
DORDI,373.0,3.32,389.6,325.0,353.8,52785.0,/CompanyDetail.aspx?symbol=DORDI,Hydro Power,10542604.0,373.0,2024/01/14 02:59:59,389.60-191.60,234.4,240.56,34.66,10.17,36.68,102.87,3.63,,#ValueFiscal Year,,,51547.0,3932391292.0
EBL,524.0,0.96,525.7,516.0,525.0,40718.0,/CompanyDetail.aspx?symbol=EBL,Commercial Banks,106980940.0,524.0,2024/01/14 02:59:48,633.00-448.00,540.52,502.14,3.35,29.19,17.95,242.34,2.16,,#ValueFiscal Year,,,36563.0,56058012560.0
EBLD85,1030.2,0.02,1030.2,1010.0,1010.0,225.0,/CompanyDetail.aspx?symbol=EBLD85,Corporate Debenture,2000000.0,1030.2,2024/01/14 12:32:59,"1,053.60-976.10",1008.77,1008.77,0.0,0.0,0.0,0.0,1030.2,,#ValueFiscal Year,,,220.0,2060400000.0
EDBL,370.9,3.03,372.0,360.0,365.0,44261.0,/CompanyDetail.aspx?symbol=EDBL,Development Bank Limited,12496944.7,370.9,2024/01/14 02:59:46,385.00-266.40,319.96,321.13,1.34,-44.5,-8.33,130.46,2.84,,#ValueFiscal Year1.10:3(FY: 078-079)2.55(FY: 074-075)3.2:1(FY: 073-074)4.(FY: 073-074)5.2:1(FY: 072-073)6.(FY: 072-073)7.4:1.0370(FY: 071-072)8.1:0.35(FY: 069-070),,10:3(FY:078-079),39751.0,4635116789.23
EHPL,463.0,-1.32,471.2,443.5,459.9,17472.0,/CompanyDetail.aspx?symbol=EHPL,Hydro Power,6200000.0,463.0,2024/01/14 02:59:56,508.00-273.00,335.82,349.31,14.6,10.04,46.12,76.24,6.07,,#ValueFiscal Year,,,13997.0,2870600000.0
ENL,842.0,1.57,850.1,829.0,829.0,3470.0,/CompanyDetail.aspx?symbol=ENL,Investment,5556000.0,842.0,2024/01/14 02:58:54,"1,060.00-572.00",859.63,844.85,24.56,1.4,601.43,113.29,7.43,,#ValueFiscal Year,,,8400.0,4678152000.0
FMDBL,665.0,3.26,665.0,648.0,650.0,29924.0,/CompanyDetail.aspx?symbol=FMDBL,Microfinance,12338269.07,665.0,2024/01/14 02:59:53,781.00-497.20,642.54,627.67,-1.92,16.43,40.47,139.42,4.77,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 073-074)3.1:1(FY: 071-072)4.(FY: 070-071),,,22066.0,8204948931.55
FOWAD,1130.0,0.44,1170.4,1115.0,1125.0,5729.0,/CompanyDetail.aspx?symbol=FOWAD,Microfinance,10555637.34,1130.0,2024/01/14 02:59:59,"2,017.00-974.00",1196.57,1154.99,-41.45,-42.06,-26.87,265.68,4.25,,#ValueFiscal Year,,,7975.0,11927870194.2
GBBD85,909.9,1.84,909.9,859.0,875.7,140.0,/CompanyDetail.aspx?symbol=GBBD85,Corporate Debenture,1000000.0,909.9,2024/01/14 02:58:13,"1,000.00-744.10",856.0,850.93,2.01,0.0,0.0,0.0,909.9,,#ValueFiscal Year,,,175.0,909900000.0
GBBL,386.0,1.85,390.0,380.0,384.9,31497.0,/CompanyDetail.aspx?symbol=GBBL,Development Bank Limited,56805173.31,386.0,2024/01/14 02:59:57,432.40-336.00,380.9,379.42,4.89,14.19,27.2,148.14,2.61,,#ValueFiscal Year1.(FY: 072-073)2.(FY: 070-071)3.10:3(FY: 069-070)4.(FY: 068-069),,,77942.0,21926796897.66
GBD80/81,1020.1,-1.91,1021.0,1020.1,1021.0,25.0,/CompanyDetail.aspx?symbol=GBD80/81,Corporate Debenture,103105160.0,1020.1,2024/01/14 01:50:32,"1,075.00-953.40",1008.1,1012.04,1.1,0.0,0.0,0.0,1020.1,,#ValueFiscal Year,,,197.0,105177573716.0
GBILD86/87,857.0,1.95,857.0,857.0,857.0,25.0,/CompanyDetail.aspx?symbol=GBILD86/87,Corporate Debenture,3000000.0,857.0,2024/01/14 11:35:56,893.00-730.00,815.98,828.63,12.61,0.0,0.0,0.0,857.0,,#ValueFiscal Year,,,44.0,2571000000.0
GBIME,205.0,1.74,206.0,202.1,204.9,102556.0,/CompanyDetail.aspx?symbol=GBIME,Commercial Banks,361287706.0,205.0,2024/01/14 02:59:56,241.90-176.00,206.23,203.66,-2.57,13.57,15.11,167.62,1.22,,#ValueFiscal Year,,,168790.0,74063979730.0
GBLBS,600.0,4.35,603.9,566.0,575.0,29356.0,/CompanyDetail.aspx?symbol=GBLBS,Microfinance,9825000.0,600.0,2024/01/14 02:58:59,698.90-427.00,515.13,502.17,-11.76,14.07,42.64,218.97,2.74,,#ValueFiscal Year1.1:0.5(FY: 075-076),,1:0.5(FY:075-076),10525.0,5895000000.0
GCIL,565.0,3.1,569.0,538.0,550.0,172867.0,/CompanyDetail.aspx?symbol=GCIL,Manufacturing And Processing,45676856.9,565.0,2024/01/14 02:59:56,614.00-363.10,466.72,459.23,0.0,1.17,482.91,247.44,2.28,,#ValueFiscal Year,15.00(FY:079-080),,178011.0,25807424148.5
GFCL,447.9,0.43,455.1,441.0,453.0,13339.0,/CompanyDetail.aspx?symbol=GFCL,Finance,9461152.0,447.9,2024/01/14 02:59:42,555.00-375.00,437.3,423.38,-10.42,-14.8,-30.26,246.35,1.82,,#ValueFiscal Year1.10:6(FY: 073-074)2.(FY: 072-073)3.(FY: 071-072),,10:6(FY:073-074),16394.0,4237649980.8
GHL,168.2,7.13,170.0,160.0,160.1,116743.0,/CompanyDetail.aspx?symbol=GHL,Hydro Power,16500000.0,168.2,2024/01/14 02:59:49,309.00-120.00,171.31,159.34,-35.06,-7.6,-22.13,90.07,1.87,,#ValueFiscal Year1.(FY: 080-081),,,84468.0,2775300000.0
GIBF1,8.22,1.99,8.38,8.06,8.06,15900.0,/CompanyDetail.aspx?symbol=GIBF1,Mutual Fund,102576360.0,8.22,2024/01/14 02:48:54,9.70-7.20,8.2,8.02,-3.75,0.0,0.0,0.0,8.22,5.00(FY:079-080),#ValueFiscal Year,,,71650.0,843177679.2
GILB,900.0,1.08,904.8,872.6,872.6,6868.0,/CompanyDetail.aspx?symbol=GILB,Microfinance,6189000.45,900.0,2024/01/14 02:59:09,"1,359.00-665.10",876.11,847.88,-26.83,21.98,40.95,181.5,4.96,,#ValueFiscal Year1.1:1(FY: 076-077)2.(FY: 074-075)3.2:1(FY: 073-074),,1:1(FY:076-077),5344.0,5570100405.0
GLBSL,817.0,2.13,863.0,784.0,784.0,2027.0,/CompanyDetail.aspx?symbol=GLBSL,Microfinance,1014000.0,817.0,2024/01/14 02:59:58,905.00-589.10,689.99,672.76,-7.37,3.68,222.01,124.54,6.56,,#ValueFiscal Year,,,1272.0,828438000.0
GLH,267.5,4.9,271.9,256.8,260.0,59527.0,/CompanyDetail.aspx?symbol=GLH,Hydro Power,18000000.0,267.5,2024/01/14 02:59:47,370.00-194.60,228.64,224.49,-9.01,-0.87,-307.47,80.65,3.32,,#ValueFiscal Year,,,29410.0,4815000000.0
GMFBS,790.0,3.81,805.0,761.0,774.0,1528.0,/CompanyDetail.aspx?symbol=GMFBS,Microfinance,1515545.33,790.0,2024/01/14 02:59:53,965.00-641.00,712.42,708.45,-15.05,7.6,103.95,131.15,6.02,1.00(FY:077-078),#ValueFiscal Year,19.00(FY:077-078),,806.0,1197280806.75
GMFIL,367.6,0.41,380.0,366.0,373.4,11105.0,/CompanyDetail.aspx?symbol=GMFIL,Finance,10121760.0,367.6,2024/01/14 02:59:57,427.00-277.00,352.96,347.45,3.23,-21.33,-17.23,137.9,2.67,,#ValueFiscal Year1.10:4(FY: 074-075)2.2:1(FY: 073-074)3.(FY: 073-074)4.(FY: 071-072),,10:4(FY:074-075),17859.0,3720758976.0
GRDBL,356.0,0.85,367.2,347.0,347.0,8772.0,/CompanyDetail.aspx?symbol=GRDBL,Development Bank Limited,5190000.0,356.0,2024/01/14 02:56:58,381.70-0.00,313.15,313.28,26.24,8.39,42.43,114.01,3.12,0.20(FY:078-079),#ValueFiscal Year1.(FY: 074-075)2.1:4(FY: 072-073),3.80(FY:078-079),,8934.0,1847640000.0
GUFL,557.5,2.11,564.0,550.0,550.0,18271.0,/CompanyDetail.aspx?symbol=GUFL,Finance,8679938.0,557.5,2024/01/14 02:59:18,620.00-454.00,530.38,526.36,-3.86,28.43,19.61,167.72,3.32,,#ValueFiscal Year1.2:1(FY: 073-074),7.00(FY:071-072),2:1(FY:073-074),28771.0,4839065435.0
GVL,466.0,-0.85,480.0,455.0,470.0,45805.0,/CompanyDetail.aspx?symbol=GVL,Hydro Power,31250000.0,466.0,2024/01/14 02:59:39,511.00-299.90,371.04,375.87,23.28,30.04,15.51,114.73,4.06,,#ValueFiscal Year,,,57496.0,14562500000.0
GWFD83,1108.8,2.01,1108.8,1087.1,1088.0,505.0,/CompanyDetail.aspx?symbol=GWFD83,Corporate Debenture,,1108.8,2024/01/14 12:33:40,"1,147.50-999.80",1062.43,1072.07,-0.46,0.0,0.0,0.0,1108.8,,#ValueFiscal Year,,,325.0,0.0
H8020,10.0,0.0,10.0,9.0,10.0,11380.0,/CompanyDetail.aspx?symbol=H8020,Mutual Fund,100000000.0,10.0,2024/01/14 02:58:52,10.00-9.00,10.0,10.0,0.0,0.0,0.0,0.0,10.0,,#ValueFiscal Year,,,11380.0,1000000000.0
HATHY,1057.0,5.7,1081.0,1005.0,1020.0,113981.0,/CompanyDetail.aspx?symbol=HATHY,Investment,12870000.0,1057.0,2024/01/14 02:59:58,"1,118.00-279.50",574.52,574.52,0.0,4.92,214.84,154.98,6.82,,#ValueFiscal Year1.9.779(FY: 072-073),,9.779(FY:072-073),155227.0,13603590000.0
HBL,209.0,1.95,209.4,202.5,205.0,30095.0,/CompanyDetail.aspx?symbol=HBL,Commercial Banks,216566156.32,209.0,2024/01/14 02:58:44,331.00-193.00,206.8,203.47,-33.65,19.51,10.71,170.27,1.23,,#ValueFiscal Year1.7:1(FY: 071-072),,7:1(FY:071-072),56808.0,45262326670.88
HBLD83,1000.0,-1.96,1000.0,1000.0,1000.0,60.0,/CompanyDetail.aspx?symbol=HBLD83,Corporate Debenture,,1000.0,2024/01/14 11:40:44,"1,081.60-981.00",1013.53,1004.24,-7.66,0.0,0.0,0.0,1000.0,,#ValueFiscal Year,,,1292.0,0.0
HBLD86,950.0,1.28,950.0,950.0,950.0,25.0,/CompanyDetail.aspx?symbol=HBLD86,Corporate Debenture,2500000.0,950.0,2024/01/14 12:19:28,"1,000.00-938.00",969.45,969.45,0.0,0.0,0.0,0.0,950.0,,#ValueFiscal Year,,,49.0,2375000000.0
HBLPO,123.2,-8.67,132.3,123.2,132.3,192626.0,/CompanyDetail.aspx?symbol=HBLPO,Promotor Share,,123.2,2024/01/14 12:17:17,300.00-123.20,228.08,228.08,-58.93,0.0,0.0,0.0,123.2,7.10(FY:071-072),#ValueFiscal Year,35.00(FY:071-072),,164456.0,0.0
HDHPC,147.0,2.8,149.4,143.6,144.0,390116.0,/CompanyDetail.aspx?symbol=HDHPC,Hydro Power,28000000.0,147.0,2024/01/14 02:59:51,257.00-116.00,133.87,130.65,-36.64,-2.65,-55.47,77.5,1.9,,#ValueFiscal Year1.1:0.75(FY: 079-080),,1:0.75(FY:079-080),647109.0,4116000000.0
HDL,1712.0,0.2,1735.0,1705.0,1720.0,24122.0,/CompanyDetail.aspx?symbol=HDL,Manufacturing And Processing,26725233.15,1712.0,2024/01/14 02:59:46,"2,840.70-1,540.00",1912.19,1804.94,-37.13,15.75,108.7,138.56,12.36,15.00(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,39943.0,45753599152.8
HEI,642.4,-0.4,649.0,640.0,647.0,19407.0,/CompanyDetail.aspx?symbol=HEI,Non-Life Insurance,23015350.0,642.4,2024/01/14 02:59:02,679.00-400.60,567.04,553.85,43.39,13.28,48.37,184.78,3.48,,#ValueFiscal Year,,,58474.0,14785060840.0
HEIP,392.0,-5.97,408.6,392.0,408.6,604.0,/CompanyDetail.aspx?symbol=HEIP,Promotor Share,,392.0,2024/01/14 01:49:04,486.90-245.50,410.13,399.5,28.48,0.0,0.0,0.0,392.0,,#ValueFiscal Year,,,7397.0,0.0
HHL,340.0,5.26,345.0,324.0,324.0,93692.0,/CompanyDetail.aspx?symbol=HHL,Hydro Power,10950000.0,340.0,2024/01/14 02:59:58,387.00-170.30,229.4,239.29,29.77,8.73,38.95,72.84,4.67,,#ValueFiscal Year,,,57761.0,3723000000.0
HIDCL,185.3,0.16,188.0,185.0,187.0,139619.0,/CompanyDetail.aspx?symbol=HIDCL,Investment,227757993.8,185.3,2024/01/14 02:59:53,228.00-154.00,171.91,170.05,-14.01,6.66,27.82,110.02,1.68,,#ValueFiscal Year1.1:1(FY: 078-079)2.1:1(FY: 074-075),,1:1(FY:078-079),183425.0,42203556251.14
