Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
HIDCLP,103.5,0.78,103.6,103.0,103.0,70833.0,/CompanyDetail.aspx?symbol=HIDCLP,Promotor Share,,103.5,2024/03/17 02:59:47,118.00-96.60,101.37,102.38,1.77,0.0,0.0,0.0,103.5,,#ValueFiscal Year,,,49398.0,0.0
HLBSL,632.0,-0.16,641.0,624.0,641.0,8880.0,/CompanyDetail.aspx?symbol=HLBSL,Microfinance,3198182.0,632.0,2024/03/17 02:59:59,805.00-519.10,602.03,591.74,0.0,3.29,192.1,145.17,4.35,,#ValueFiscal Year1.1:1(FY: 077-078),11.00(FY:078-079),1:1(FY:077-078),4983.0,2021251024.0
HLI,420.0,0.24,430.0,413.3,416.0,92544.0,/CompanyDetail.aspx?symbol=HLI,Life Insurance,80203836.02,420.0,2024/03/17 02:59:41,574.00-350.00,411.52,414.84,0.0,0.0,0.0,115.75,3.63,,#ValueFiscal Year,,,74351.0,33685611128.4
HPPL,271.1,-2.59,283.0,270.0,272.9,9511.0,/CompanyDetail.aspx?symbol=HPPL,Hydro Power,10654170.0,271.1,2024/03/17 02:59:55,322.00-199.00,247.3,256.65,-8.84,-27.37,-9.91,86.01,3.15,,#ValueFiscal Year,,,26771.0,2888345487.0
HRL,620.5,-1.59,635.0,619.0,630.0,162925.0,/CompanyDetail.aspx?symbol=HRL,Others,104000000.0,620.5,2024/03/17 02:59:58,731.00-309.20,623.1,623.1,0.0,8.22,75.49,144.75,4.29,0.21(FY:079-080),#ValueFiscal Year,4.00(FY:079-080),,206242.0,64532000000.0
HURJA,300.0,0.67,304.9,296.0,296.0,28802.0,/CompanyDetail.aspx?symbol=HURJA,Hydro Power,9900000.0,300.0,2024/03/17 02:59:58,365.00-205.00,263.75,275.75,-16.67,-0.38,-789.47,82.01,3.66,,#ValueFiscal Year,,,46640.0,2970000000.0
ICFC,504.5,0.5,515.0,500.0,508.9,29808.0,/CompanyDetail.aspx?symbol=ICFC,Finance,11834709.6,504.5,2024/03/17 02:59:44,552.00-391.00,474.41,478.83,17.87,8.99,56.12,153.78,3.28,,#ValueFiscal Year2.(FY: 070-071)1.2:1(FY: 072-073),,2:1(FY:072-073),27616.0,5970610993.2
ICFCD83,1125.0,1.17,1125.0,1125.0,1125.0,25.0,/CompanyDetail.aspx?symbol=ICFCD83,Corporate Debenture,200000.0,1125.0,2024/03/17 12:20:55,"1,186.00-994.70",1078.74,1096.86,10.84,0.0,0.0,0.0,1125.0,,#ValueFiscal Year,,,83.0,225000000.0
IGI,549.9,-0.2,560.0,545.3,550.1,32778.0,/CompanyDetail.aspx?symbol=IGI,Non-Life Insurance,30293346.4,549.9,2024/03/17 02:59:54,615.00-366.20,525.55,542.08,34.45,6.75,81.47,157.82,3.48,,#ValueFiscal Year1.10:4(FY: 078-079)2.(FY: 074-075)3.1:1(FY: 073-074)4.10:8(FY: 073-074)5.2:1(FY: 067-068),6.00(FY:078-079),10:4(FY:078-079),40651.0,16658311185.36
IHL,369.0,-2.3,385.2,365.6,385.2,21300.0,/CompanyDetail.aspx?symbol=IHL,Hydro Power,6000000.0,369.0,2024/03/17 02:59:53,395.00-200.20,294.17,312.84,0.0,-0.27,-1366.67,98.3,3.75,,#ValueFiscal Year,,,28975.0,2214000000.0
ILBS,790.0,3.95,791.9,766.0,766.0,32947.0,/CompanyDetail.aspx?symbol=ILBS,Microfinance,4974159.42,790.0,2024/03/17 02:59:59,827.00-537.00,661.02,673.37,22.29,6.02,131.23,136.99,5.77,1.46(FY:077-078),#ValueFiscal Year,,,5548.0,3929585941.8
ILI,547.0,0.37,555.0,541.0,541.0,53186.0,/CompanyDetail.aspx?symbol=ILI,Life Insurance,40000000.0,547.0,2024/03/17 02:59:59,640.60-444.00,526.17,539.68,0.0,0.0,0.0,173.43,3.15,,#ValueFiscal Year,,,37021.0,21880000000.0
JALPA,1212.1,-3.03,1250.0,1200.0,1230.0,2651.0,/CompanyDetail.aspx?symbol=JALPA,Microfinance,1828000.0,1212.1,2024/03/17 02:59:59,"2,409.00-920.00",1095.66,1098.29,-48.09,2.47,490.73,280.26,4.32,,#ValueFiscal Year,14.25(FY:078-079),,2176.0,2215718800.0
JBBD87,920.0,1.1,920.0,920.0,920.0,25.0,/CompanyDetail.aspx?symbol=JBBD87,Corporate Debenture,1500000.0,920.0,2024/03/17 12:56:41,"1,000.00-805.00",882.9,882.9,0.0,0.0,0.0,0.0,920.0,,#ValueFiscal Year,,,421.0,1380000000.0
JBBL,303.4,1.78,313.0,298.1,300.0,65140.0,/CompanyDetail.aspx?symbol=JBBL,Development Bank Limited,43957858.86,303.4,2024/03/17 02:59:57,357.00-249.10,295.48,296.23,10.37,4.6,65.96,133.01,2.28,,#ValueFiscal Year1.1:1(FY: 072-073),,1:1(FY:072-073),32437.0,13336814378.12
JBLB,1361.2,-0.64,1369.0,1333.5,1350.0,5258.0,/CompanyDetail.aspx?symbol=JBLB,Microfinance,13475189.0,1361.2,2024/03/17 02:59:42,"1,900.00-1,205.00",1340.03,1329.64,-27.6,26.38,51.6,238.57,5.71,,#ValueFiscal Year,14.00(FY:079-080),,4371.0,18342427266.8
JFL,385.0,0.0,391.9,382.1,385.0,5252.0,/CompanyDetail.aspx?symbol=JFL,Finance,6904728.0,385.0,2024/03/17 02:59:56,441.00-316.70,358.34,361.68,1.85,0.58,663.79,92.97,4.14,,#ValueFiscal Year,,,9390.0,2658320280.0
JOSHI,334.0,-1.18,345.0,334.0,335.0,63258.0,/CompanyDetail.aspx?symbol=JOSHI,Hydro Power,3714000.0,334.0,2024/03/17 02:59:59,412.00-182.10,249.53,266.4,18.9,-1.97,-169.54,66.18,5.05,,#ValueFiscal Year,,,176523.0,1240476000.0
JSLBB,1024.0,0.39,1060.0,983.0,1000.0,2827.0,/CompanyDetail.aspx?symbol=JSLBB,Microfinance,1700919.0,1024.0,2024/03/17 02:59:58,"1,190.00-785.00",878.21,876.34,-10.17,11.92,85.91,155.3,6.59,,#ValueFiscal Year1.1:1(FY: 075-076),15.00(FY:078-079),1:1(FY:075-076),1739.0,1741741056.0
KBL,143.5,-1.31,148.3,142.6,148.3,108788.0,/CompanyDetail.aspx?symbol=KBL,Commercial Banks,262258613.4,143.5,2024/03/17 02:59:58,195.80-138.30,153.77,152.59,-19.61,6.61,21.71,136.82,1.05,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 072-073),6.00(FY:077-078),,96258.0,37634111022.9
KBSH,1030.0,-1.44,1045.0,994.0,1040.0,2070.0,/CompanyDetail.aspx?symbol=KBSH,Hydro Power,1218675.0,1030.0,2024/03/17 02:59:34,"1,210.00-479.00",862.74,893.47,0.0,16.93,60.84,157.49,6.54,8.50(FY:078-079),#ValueFiscal Year,,,1626.0,1255235250.0
KDBY,8.5,-1.62,8.87,8.5,8.5,8150.0,/CompanyDetail.aspx?symbol=KDBY,Mutual Fund,122507259.0,8.5,2024/03/17 02:23:55,10.07-7.24,8.25,8.43,6.25,0.0,0.0,0.0,8.5,6.00(FY:079-080),#ValueFiscal Year,,,9053.0,1041311701.5
KDL,798.0,-0.5,802.0,790.2,790.2,2996.0,/CompanyDetail.aspx?symbol=KDL,Hotels And Tourism,5963691.68,798.0,2024/03/17 02:59:44,"1,102.00-134.40",812.73,822.9,0.0,2.16,369.44,97.91,8.15,,#ValueFiscal Year,,,4739.0,4759025960.64
KEF,8.1,-1.58,8.1,8.05,8.07,1150.0,/CompanyDetail.aspx?symbol=KEF,Mutual Fund,100000000.0,8.1,2024/03/17 02:59:17,10.35-6.91,7.92,8.05,2.66,0.0,0.0,0.0,8.1,10.00(FY:079-080),#ValueFiscal Year,,,9612.0,810000000.0
KKHC,248.0,0.53,251.4,240.1,251.4,9682.0,/CompanyDetail.aspx?symbol=KKHC,Hydro Power,4657143.0,248.0,2024/03/17 02:59:54,280.50-158.00,211.04,224.23,0.4,6.37,38.93,88.65,2.8,,#ValueFiscal Year,,,20803.0,1154971464.0
KLBSL,870.0,-5.2,899.4,868.0,899.4,1266.0,/CompanyDetail.aspx?symbol=KLBSL,Microfinance,5043664.67,870.0,2024/03/17 02:55:35,"1,054.10-539.00",768.62,799.86,26.09,-22.16,-39.26,115.95,7.5,,#ValueFiscal Year,,,1313.0,4387988262.9
KMCDB,781.9,4.53,794.9,748.0,748.0,10000.0,/CompanyDetail.aspx?symbol=KMCDB,Microfinance,3723217.39,781.9,2024/03/17 02:59:42,809.00-526.00,632.77,640.16,-0.89,9.64,81.11,160.46,4.87,,#ValueFiscal Year,19.00(FY:078-079),,5561.0,2911183677.24
KPCL,411.0,0.02,414.9,403.1,405.0,2482.0,/CompanyDetail.aspx?symbol=KPCL,Hydro Power,8728500.0,411.0,2024/03/17 02:59:57,476.00-272.40,368.58,388.48,4.85,14.84,27.7,117.77,3.49,0.53(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,3734.0,3587413500.0
KRBL,418.0,3.49,425.0,394.0,403.8,115491.0,/CompanyDetail.aspx?symbol=KRBL,Development Bank Limited,5028300.0,418.0,2024/03/17 02:59:58,425.00-241.10,323.95,345.2,52.0,19.02,21.98,110.17,3.79,5.00(FY:072-073),#ValueFiscal Year1.1:2.25(FY: 073-074)2.2:1(FY: 071-072),8.00(FY:072-073),1:2.25(FY:073-074),30127.0,2101829400.0
KSBBL,355.1,0.03,369.0,353.5,355.0,89384.0,/CompanyDetail.aspx?symbol=KSBBL,Development Bank Limited,32811646.69,355.1,2024/03/17 02:59:56,382.00-275.00,326.58,334.58,13.49,15.78,22.5,151.61,2.34,,#ValueFiscal Year1.(FY: 074-075),,,31744.0,11651415739.62
KSBBLD87,915.0,0.28,916.1,915.0,916.1,75.0,/CompanyDetail.aspx?symbol=KSBBLD87,Corporate Debenture,,915.0,2024/03/17 01:25:37,"1,000.00-880.00",920.44,920.44,0.0,0.0,0.0,0.0,915.0,,#ValueFiscal Year,,,208.0,0.0
LBBL,390.0,-0.03,400.9,385.0,397.0,21082.0,/CompanyDetail.aspx?symbol=LBBL,Development Bank Limited,35181341.38,390.0,2024/03/17 02:59:57,454.00-305.00,392.09,394.99,17.47,12.07,32.31,177.84,2.19,,#ValueFiscal Year1.10:1(FY: 073-074),4.00(FY:079-080),10:1(FY:073-074),15374.0,13720723138.2
LBLD88,902.6,-2.0,902.6,902.6,902.6,25.0,/CompanyDetail.aspx?symbol=LBLD88,Corporate Debenture,2000000.0,902.6,2024/03/17 02:11:35,921.00-735.40,844.31,865.65,20.19,0.0,0.0,0.0,902.6,,#ValueFiscal Year,,,29.0,1805200000.0
LEC,189.9,-1.61,196.8,187.3,196.0,35922.0,/CompanyDetail.aspx?symbol=LEC,Hydro Power,15000000.0,189.9,2024/03/17 02:59:47,299.80-138.00,177.52,186.44,-35.63,-9.48,-20.03,62.85,3.02,,#ValueFiscal Year,,,61647.0,2848500000.0
LEMF,9.5,0.85,9.6,9.24,9.24,15982.0,/CompanyDetail.aspx?symbol=LEMF,Mutual Fund,125000000.0,9.5,2024/03/17 02:52:27,10.00-7.87,8.95,9.16,7.71,0.0,0.0,0.0,0.0,8.00(FY:079-080),#ValueFiscal Year,,,23278.0,1187500000.0
LICN,1364.0,0.12,1388.0,1348.0,1385.0,1518.0,/CompanyDetail.aspx?symbol=LICN,Life Insurance,26532000.0,1364.0,2024/03/17 02:59:58,"1,800.00-1,238.00",1383.41,1395.45,-0.78,0.0,0.0,201.39,6.77,,#ValueFiscal Year,20.00(FY:076-077),,2538.0,36189648000.0
LLBS,820.0,-0.97,850.0,820.0,843.0,1182.0,/CompanyDetail.aspx?symbol=LLBS,Microfinance,4416621.0,820.0,2024/03/17 02:59:07,932.00-580.00,724.6,738.09,13.84,9.75,84.1,165.35,4.96,,#ValueFiscal Year1.(FY: 071-072),15.00(FY:078-079),,1645.0,3621629220.0
LSL,165.0,-0.96,168.0,163.3,163.3,64208.0,/CompanyDetail.aspx?symbol=LSL,Commercial Banks,231871550.0,165.0,2024/03/17 02:59:47,208.00-157.00,176.71,174.4,0.0,9.14,18.05,166.62,0.99,,#ValueFiscal Year,7.00(FY:079-080),,47292.0,38258805750.0
LUK,8.24,0.0,8.24,8.08,8.08,3300.0,/CompanyDetail.aspx?symbol=LUK,Mutual Fund,65262360.0,8.24,2024/03/17 02:57:32,9.61-7.49,8.19,8.29,2.11,0.0,0.0,0.0,0.0,9.50(FY:079-080),#ValueFiscal Year,,,4998.0,537761846.4
LVF2,7.77,-0.38,7.87,7.71,7.71,4500.0,/CompanyDetail.aspx?symbol=LVF2,Mutual Fund,80000000.0,7.77,2024/03/17 02:02:18,10.00-7.09,7.89,7.93,0.0,0.0,0.0,0.0,7.77,,#ValueFiscal Year,,,1967.0,621600000.0
MAKAR,376.3,-3.51,390.0,375.1,384.1,12192.0,/CompanyDetail.aspx?symbol=MAKAR,Hydro Power,7600000.0,376.3,2024/03/17 02:59:57,454.00-213.10,314.23,343.92,0.0,4.53,83.07,95.66,3.93,,#ValueFiscal Year,,,15445.0,2859880000.0
MANDU,700.0,-1.92,708.0,688.0,700.0,10828.0,/CompanyDetail.aspx?symbol=MANDU,Hydro Power,13636370.0,700.0,2024/03/17 02:59:50,805.80-373.20,614.29,650.52,0.0,25.02,27.98,139.79,5.01,10.00(FY:079-080),#ValueFiscal Year,,,9376.0,9545459000.0
MBJC,320.0,-0.74,324.0,318.0,320.3,9165.0,/CompanyDetail.aspx?symbol=MBJC,Hydro Power,60000000.0,320.0,2024/03/17 02:59:26,376.30-246.00,296.08,306.55,3.9,-0.34,-941.18,93.27,3.43,,#ValueFiscal Year,,,29227.0,19200000000.0
MBL,182.9,-2.19,188.0,182.0,185.0,45830.0,/CompanyDetail.aspx?symbol=MBL,Commercial Banks,116213572.73,182.9,2024/03/17 02:59:55,283.00-174.60,196.85,190.71,-19.07,13.86,13.2,144.97,1.26,,#ValueFiscal Year1.10:1.2(FY: 072-073)2.2:1(FY: 071-072)3.(FY: 070-071),,10:1.2(FY:072-073),35797.0,21255462452.32
MCHL,333.0,-1.3,338.8,331.1,335.0,3206.0,/CompanyDetail.aspx?symbol=MCHL,Hydro Power,5425833.0,333.0,2024/03/17 02:59:51,389.00-165.20,291.71,308.42,0.0,-25.33,-13.15,91.79,3.63,,#ValueFiscal Year,,,12453.0,1806802389.0
MDB,423.9,1.29,428.0,411.0,411.0,27247.0,/CompanyDetail.aspx?symbol=MDB,Development Bank Limited,11114265.73,423.9,2024/03/17 02:59:59,449.80-350.30,405.51,406.45,18.71,8.79,48.23,134.29,3.16,,#ValueFiscal Year1.2:1(FY: 071-072),9.50(FY:079-080),2:1(FY:071-072),10976.0,4711337242.95
MEHL,294.0,-1.28,309.0,292.0,295.0,12332.0,/CompanyDetail.aspx?symbol=MEHL,Hydro Power,8000000.0,294.0,2024/03/17 02:59:55,338.00-175.00,259.0,274.51,0.0,-1.8,-163.33,77.15,3.81,,#ValueFiscal Year,,,24501.0,2352000000.0
MEL,221.1,-1.95,230.0,221.0,228.0,33531.0,/CompanyDetail.aspx?symbol=MEL,Hydro Power,29000000.0,221.1,2024/03/17 02:59:57,275.40-149.00,199.53,210.51,0.0,-13.7,-16.14,68.29,3.24,,#ValueFiscal Year,,,53580.0,6411900000.0
MEN,560.0,-2.44,609.0,559.5,585.0,40398.0,/CompanyDetail.aspx?symbol=MEN,Hydro Power,22632310.5,560.0,2024/03/17 02:59:56,"1,092.00-429.90",662.4,608.41,-26.12,30.93,18.11,167.24,3.35,,#ValueFiscal Year,,,46357.0,12674093880.0
MERO,570.0,-0.35,590.0,565.0,574.0,5866.0,/CompanyDetail.aspx?symbol=MERO,Microfinance,13200000.0,570.0,2024/03/17 02:59:19,728.00-463.30,540.91,545.01,1.24,9.74,58.52,149.22,3.82,,#ValueFiscal Year1.(FY: 074-075),10.00(FY:078-079),,5066.0,7524000000.0
MFIL,524.0,0.0,530.0,517.2,524.0,23437.0,/CompanyDetail.aspx?symbol=MFIL,Finance,13515530.0,524.0,2024/03/17 02:59:44,587.00-410.00,518.15,519.98,18.55,15.61,33.57,154.27,3.4,,#ValueFiscal Year1.(FY: 073-074)2.1:1.75(FY: 073-074)3.(FY: 071-072),,1:1.75(FY:073-074),19330.0,7082137720.0
MHCL,448.0,-0.69,460.1,446.2,460.1,39964.0,/CompanyDetail.aspx?symbol=MHCL,Hydro Power,8025000.0,448.0,2024/03/17 02:59:53,637.00-141.00,366.77,429.38,0.0,1.14,392.98,79.79,5.61,,#ValueFiscal Year,,,91748.0,3595200000.0
MHL,396.9,-0.78,403.0,392.0,398.0,4916.0,/CompanyDetail.aspx?symbol=MHL,Hydro Power,6159686.5,396.9,2024/03/17 02:59:39,478.00-242.10,374.14,399.47,1.07,3.09,128.45,110.86,3.58,0.25(FY:079-080),#ValueFiscal Year,4.75(FY:079-080),,8032.0,2444779571.85
MHNL,249.0,-0.8,255.8,246.8,255.8,12576.0,/CompanyDetail.aspx?symbol=MHNL,Hydro Power,12500000.0,249.0,2024/03/17 02:59:52,315.00-169.00,227.06,239.41,-17.28,2.13,116.9,65.5,3.8,,#ValueFiscal Year,,,18658.0,3112500000.0
MKCL,954.9,0.09,970.0,942.0,951.0,12679.0,/CompanyDetail.aspx?symbol=MKCL,Others,7000000.0,954.9,2024/03/17 02:59:55,"1,319.50-178.80",834.55,834.55,0.0,1.41,677.23,91.42,10.45,,#ValueFiscal Year1.1:0.55(FY: 079-080),,1:0.55(FY:079-080),11783.0,6684300000.0
MKHC,299.9,-1.02,305.9,295.0,300.0,18347.0,/CompanyDetail.aspx?symbol=MKHC,Hydro Power,10000000.0,299.9,2024/03/17 02:59:57,367.50-174.40,252.25,267.27,0.0,-30.81,-9.73,77.28,3.88,,#ValueFiscal Year,,,26255.0,2999000000.0
MKHL,376.1,-2.36,390.0,376.0,385.0,20714.0,/CompanyDetail.aspx?symbol=MKHL,Hydro Power,3921568.0,376.1,2024/03/17 02:59:59,420.90-224.00,313.0,335.12,0.0,3.88,96.93,101.96,3.69,10.00(FY:078-079),#ValueFiscal Year,,,18854.0,1474901724.8
MKJC,494.0,-1.2,499.0,477.0,490.0,5315.0,/CompanyDetail.aspx?symbol=MKJC,Hydro Power,3681430.0,494.0,2024/03/17 02:47:52,592.00-293.20,412.93,437.38,10.54,8.3,59.52,106.7,4.63,,#ValueFiscal Year,,,6936.0,1818626420.0
MKLB,823.0,4.19,830.0,760.1,792.0,10295.0,/CompanyDetail.aspx?symbol=MKLB,Microfinance,1484784.1,823.0,2024/03/17 02:59:42,847.00-526.20,653.41,668.42,8.01,-15.74,-52.29,103.82,7.93,,#ValueFiscal Year,4.75(FY:078-079),,3222.0,1221977314.3
MLBBL,878.0,0.34,888.8,858.2,858.2,3507.0,/CompanyDetail.aspx?symbol=MLBBL,Microfinance,1960027.6,878.0,2024/03/17 02:59:58,"1,090.00-657.00",770.0,782.25,13.26,13.6,64.56,167.22,5.25,,#ValueFiscal Year1.(FY: 074-075)3.(FY: 070-071)2.2:1(FY: 071-072),,,2382.0,1720904232.8
MLBL,333.0,0.91,338.9,328.1,333.0,17204.0,/CompanyDetail.aspx?symbol=MLBL,Development Bank Limited,41713186.0,333.0,2024/03/17 02:59:24,379.00-281.00,321.64,326.76,6.39,13.33,24.98,154.04,2.16,,#ValueFiscal Year,4.00(FY:078-079),,18778.0,13890490938.0
MLBS,951.0,8.75,961.9,880.0,880.0,6517.0,/CompanyDetail.aspx?symbol=MLBS,Microfinance,1093750.0,951.0,2024/03/17 02:59:35,961.90-570.10,686.72,702.79,23.51,-11.89,-79.98,131.99,7.21,,#ValueFiscal Year,,,2372.0,1040156250.0
MLBSL,1675.0,-3.06,1750.0,1671.0,1729.0,1039.0,/CompanyDetail.aspx?symbol=MLBSL,Microfinance,2175625.0,1675.0,2024/03/17 02:59:54,"2,268.00-1,535.00",1736.48,1719.94,-22.27,24.45,68.51,196.07,8.54,,#ValueFiscal Year,47.50(FY:078-079),,1008.0,3644171875.0
MMF1,7.23,-0.28,7.3,7.2,7.25,8250.0,/CompanyDetail.aspx?symbol=MMF1,Mutual Fund,125000000.0,7.23,2024/03/17 02:43:46,8.29-6.65,7.28,7.36,0.0,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,20793.0,903750000.0
MMKJL,440.0,2.56,447.7,430.0,430.0,66905.0,/CompanyDetail.aspx?symbol=MMKJL,Hydro Power,10000000.0,440.0,2024/03/17 02:59:58,478.00-225.00,376.09,376.09,0.0,-1.57,-280.25,94.38,4.66,,#ValueFiscal Year,,,19990.0,4400000000.0
MNBBL,364.0,0.0,370.0,356.9,370.0,21691.0,/CompanyDetail.aspx?symbol=MNBBL,Development Bank Limited,70469380.49,364.0,2024/03/17 02:59:56,446.00-343.60,378.59,376.36,-6.16,11.92,30.54,137.03,2.66,,#ValueFiscal Year1.(FY: 074-075)2.2:1(FY: 072-073)3.50(FY: 071-072),9.75(FY:079-080),,20490.0,25650854498.36
MPFL,378.0,-0.53,390.0,376.0,376.1,35141.0,/CompanyDetail.aspx?symbol=MPFL,Finance,6102000.0,378.0,2024/03/17 02:59:53,430.00-261.00,320.38,333.17,15.31,3.69,102.44,113.08,3.34,,#ValueFiscal Year1.1:0.35(FY: 080-081)2.1:8.65(FY: 075-076),,1:0.35(FY:080-081),29353.0,2306556000.0
MSHL,630.0,0.8,630.0,613.59,615.0,3843.0,/CompanyDetail.aspx?symbol=MSHL,Hydro Power,7484000.0,630.0,2024/03/17 02:59:58,832.50-294.20,513.67,550.38,0.0,5.95,105.88,102.72,6.13,,#ValueFiscal Year,,,4149.0,4714920000.0
MSLB,1010.0,3.8,1070.3,923.3,960.0,3499.0,/CompanyDetail.aspx?symbol=MSLB,Microfinance,3223785.85,1010.0,2024/03/17 02:59:55,"1,070.30-658.60",824.94,847.52,16.36,16.2,62.35,195.66,5.16,,#ValueFiscal Year1.2:1(FY: 075-076),,2:1(FY:075-076),1767.0,3256023710.52
NABBC,412.7,2.41,425.0,396.0,396.0,7316.0,/CompanyDetail.aspx?symbol=NABBC,Development Bank Limited,2624676.0,412.7,2024/03/17 02:59:37,460.00-342.10,389.06,396.54,-0.43,-48.66,-8.48,15.47,26.68,,#ValueFiscal Year1.1:1(FY: 078-079)2.(FY: 067-068),,1:1(FY:078-079),4530.0,1083203785.2
NABIL,464.0,-1.67,480.0,462.0,478.0,51485.0,/CompanyDetail.aspx?symbol=NABIL,Commercial Banks,270569970.0,464.0,2024/03/17 02:59:27,653.00-422.00,513.71,488.85,-24.31,23.68,19.59,204.44,2.27,,#ValueFiscal Year,,,56379.0,125544466080.0
NADEP,619.0,2.65,639.0,607.7,615.0,34991.0,/CompanyDetail.aspx?symbol=NADEP,Microfinance,4857600.0,619.0,2024/03/17 02:59:56,693.00-455.00,527.41,533.1,14.14,4.62,133.98,174.18,3.55,,#ValueFiscal Year,,,8725.0,3006854400.0
NBF2,8.08,0.75,8.16,7.87,7.87,1925.0,/CompanyDetail.aspx?symbol=NBF2,Mutual Fund,112000000.0,8.08,2024/03/17 02:59:03,9.55-7.03,8.17,8.09,2.67,0.0,0.0,0.0,8.08,9.60(FY:079-080),#ValueFiscal Year,,,13419.0,904960000.0
NBF3,7.35,0.14,7.4,7.35,7.35,14881.0,/CompanyDetail.aspx?symbol=NBF3,Mutual Fund,125000000.0,7.35,2024/03/17 02:50:29,8.04-6.74,7.27,7.34,0.68,0.0,0.0,0.0,7.35,,#ValueFiscal Year,,,33885.0,918750000.0
NBL,223.3,-0.09,224.0,220.2,221.0,33779.0,/CompanyDetail.aspx?symbol=NBL,Commercial Banks,146940229.28,223.3,2024/03/17 02:58:28,280.00-213.00,237.53,233.77,-15.26,8.03,27.81,252.54,0.88,10.00(FY:078-079),#ValueFiscal Year1.100:23.74(FY: 072-073)2.1:9.5157(FY: 071-072),2.00(FY:078-079),100:23.74(FY:072-073),43260.0,32811753198.22
NBLD85,901.0,0.11,901.0,901.0,901.0,25.0,/CompanyDetail.aspx?symbol=NBLD85,Corporate Debenture,3000000.0,901.0,2024/03/17 02:27:36,920.00-740.50,856.62,865.09,17.01,0.0,0.0,0.0,901.0,,#ValueFiscal Year,,,201.0,2703000000.0
NESDO,1760.0,0.28,1780.0,1756.0,1770.0,2365.0,/CompanyDetail.aspx?symbol=NESDO,Microfinance,2550000.0,1760.0,2024/03/17 02:54:51,"2,589.20-1,418.00",1642.08,1613.27,-25.42,22.35,78.75,389.95,4.51,,#ValueFiscal Year,,,1628.0,4488000000.0
NFS,373.0,-1.06,384.5,369.0,384.5,51365.0,/CompanyDetail.aspx?symbol=NFS,Finance,7294967.47,373.0,2024/03/17 02:59:59,390.90-255.50,320.3,328.25,24.75,0.22,1695.45,136.47,2.73,1.16(FY:067-068),#ValueFiscal Year1.1:0.70(FY: 078-079)2.1:1.25(FY: 077-078),22.00(FY:067-068),1:0.70(FY:078-079),66408.0,2721022866.31
NGPL,311.1,-1.55,317.8,310.1,312.0,75266.0,/CompanyDetail.aspx?symbol=NGPL,Hydro Power,18512792.23,311.1,2024/03/17 02:59:48,365.00-185.80,254.96,273.22,13.05,3.59,86.66,160.48,1.94,0.25(FY:078-079),#ValueFiscal Year1.1:1.5(FY: 078-079)2.(FY: 072-073),4.75(FY:078-079),1:1.5(FY:078-079),152323.0,5759329662.75
NHDL,428.1,-0.44,438.0,425.0,438.0,4340.0,/CompanyDetail.aspx?symbol=NHDL,Hydro Power,3594410.0,428.1,2024/03/17 02:59:49,483.00-303.00,385.97,404.72,7.54,18.45,23.2,115.11,3.72,0.37(FY:079-080),#ValueFiscal Year,7.00(FY:079-080),,6873.0,1538766921.0
NHPC,159.6,-2.09,164.9,159.0,163.0,62634.0,/CompanyDetail.aspx?symbol=NHPC,Hydro Power,24671629.2,159.6,2024/03/17 02:59:36,252.00-126.00,153.53,157.61,-34.83,0.72,221.67,101.86,1.57,,#ValueFiscal Year1.10:5(FY: 079-080),18.53(FY:077-078),10:5(FY:079-080),80259.0,3937592020.32
NIBLGF,8.12,2.65,8.16,7.77,7.77,5000.0,/CompanyDetail.aspx?symbol=NIBLGF,Mutual Fund,132000000.0,8.12,2024/03/17 02:43:35,10.64-7.19,7.91,7.93,0.0,0.0,0.0,0.0,8.12,,#ValueFiscal Year,,,27820.0,1071840000.0
NIBSF2,7.65,-0.91,7.65,7.57,7.57,3600.0,/CompanyDetail.aspx?symbol=NIBSF2,Mutual Fund,150000000.0,7.65,2024/03/17 02:44:36,9.49-6.60,7.22,7.29,6.25,0.0,0.0,0.0,7.65,,#ValueFiscal Year,,,50385.0,1147500000.0
NICA,418.0,-1.67,424.2,417.0,424.2,58774.0,/CompanyDetail.aspx?symbol=NICA,Commercial Banks,149175669.22,418.0,2024/03/17 02:59:58,852.00-405.10,512.1,479.35,-44.27,25.52,16.38,205.1,2.04,,#ValueFiscal Year1.(FY: 072-073),,,99084.0,62355429733.96
NICAD8283,1095.4,1.99,1095.4,1077.0,1077.0,225.0,/CompanyDetail.aspx?symbol=NICAD8283,Corporate Debenture,,1095.4,2024/03/17 12:11:52,"1,170.00-970.00",1036.95,1038.6,13.28,0.0,0.0,0.0,1095.4,,#ValueFiscal Year,,,134.0,0.0
NICBF,8.89,1.02,9.07,8.89,8.9,34293.0,/CompanyDetail.aspx?symbol=NICBF,Mutual Fund,75500000.0,8.89,2024/03/17 01:17:27,10.31-7.99,8.72,8.55,4.59,0.0,0.0,0.0,0.0,10.00(FY:079-080),#ValueFiscal Year,,,8452.0,671195000.0
