Symbol,LTP,% Change,Open,High,Low,Qty.,link,Sector,Shares Outstanding,Market Price,Last Traded On,52 Weeks High - Low,180 Day Average,120 Day Average,1 Year Yield,EPS,P/E Ratio,Book Value,PBV,% Dividend,#,% Bonus,Right Share,30-Day Avg Volume,Market Capitalization
CFCL,341.7,-0.7,350.0,341.3,350.0,11221.0,/CompanyDetail.aspx?symbol=CFCL,Finance,9488754.59,341.7,2024/03/18 02:59:58,423.00-275.50,334.92,339.41,9.17,-10.04,-34.03,124.66,2.74,,#ValueFiscal Year1.2:1(FY: 074-075),,2:1(FY:074-075),14248.0,3242307443.4
CGH,832.0,0.6,843.5,820.2,843.5,11930.0,/CompanyDetail.aspx?symbol=CGH,Hotels And Tourism,15340910.0,832.0,2024/03/18 02:59:59,"1,520.00-796.20",998.5,953.27,-26.31,8.19,101.59,89.09,9.34,,#ValueFiscal Year,,,15621.0,12763637120.0
CHCL,469.0,-0.19,470.0,464.2,465.0,18822.0,/CompanyDetail.aspx?symbol=CHCL,Hydro Power,79839972.1,469.0,2024/03/18 02:59:15,594.00-452.10,489.0,492.98,-0.19,9.5,49.37,131.8,3.56,,#ValueFiscal Year,10.00(FY:079-080),,24507.0,37444946914.9
CHDC,951.2,0.06,960.0,945.1,945.1,3200.0,/CompanyDetail.aspx?symbol=CHDC,Investment,8394100.0,951.2,2024/03/18 02:59:40,"1,217.20-681.20",978.52,983.32,31.87,12.78,74.43,165.63,5.74,,#ValueFiscal Year1.100:30(FY: 072-073),,100:30(FY:072-073),6989.0,7984467920.0
CHL,294.2,0.75,298.0,290.0,292.0,9759.0,/CompanyDetail.aspx?symbol=CHL,Hydro Power,3869775.0,294.2,2024/03/18 02:59:17,337.00-194.10,255.9,269.84,-8.26,-0.54,-544.81,91.49,3.22,0.26(FY:076-077),#ValueFiscal Year1.10:3(FY: 078-079),5.00(FY:076-077),10:3(FY:078-079),16008.0,1138487805.0
CIT,2125.0,-0.45,2150.0,2121.0,2121.2,5653.0,/CompanyDetail.aspx?symbol=CIT,Investment,53137504.0,2125.0,2024/03/18 02:59:30,"2,704.00-1,850.00",2050.38,2096.09,5.46,20.55,103.41,559.48,3.8,,#ValueFiscal Year1.100:82.84(FY: 077-078),,100:82.84(FY:077-078),10235.0,112917196000.0
CITY,605.0,0.82,610.0,598.1,605.0,7743.0,/CompanyDetail.aspx?symbol=CITY,Hotels And Tourism,16740000.0,605.0,2024/03/18 02:59:38,782.50-111.10,614.88,624.75,0.0,-14.1,-42.91,96.5,6.27,,#ValueFiscal Year,,,11072.0,10127700000.0
CKHL,619.0,-0.72,626.0,611.1,613.0,13786.0,/CompanyDetail.aspx?symbol=CKHL,Hydro Power,,619.0,2024/03/18 02:59:59,686.80-300.00,549.91,549.91,0.0,0.0,0.0,0.0,619.0,,#ValueFiscal Year,,,28846.0,0.0
CLI,469.0,0.39,470.0,460.0,460.5,46064.0,/CompanyDetail.aspx?symbol=CLI,Life Insurance,37500000.0,469.0,2024/03/18 02:59:38,567.00-375.00,454.9,467.88,0.0,0.0,0.0,177.14,2.65,0.26(FY:079-080),#ValueFiscal Year,5.00(FY:079-080),,45460.0,17587500000.0
CMF1,8.99,1.01,8.99,8.99,8.99,7500.0,/CompanyDetail.aspx?symbol=CMF1,Mutual Fund,82000000.0,8.99,2024/03/18 02:50:27,9.40-6.96,8.29,8.44,19.39,0.0,0.0,0.0,8.99,15.00(FY:076-077),#ValueFiscal Year,,,16799.0,737180000.0
CMF2,7.87,-1.13,7.87,7.83,7.83,200.0,/CompanyDetail.aspx?symbol=CMF2,Mutual Fund,56000000.0,7.87,2024/03/18 02:17:00,10.39-6.81,7.83,7.96,-1.62,0.0,0.0,0.0,0.0,,#ValueFiscal Year,,,5057.0,440720000.0
CORBL,452.0,0.22,460.0,443.0,451.0,20300.0,/CompanyDetail.aspx?symbol=CORBL,Development Bank Limited,5250000.0,452.0,2024/03/18 02:59:59,475.00-277.80,365.58,381.28,47.71,3.49,129.51,147.47,3.07,,#ValueFiscal Year1.1:1.5(FY: 078-079),,(FY:1:1.5),10235.0,2373000000.0
CYCL,1402.9,-1.9,1412.0,1345.0,1401.4,9013.0,/CompanyDetail.aspx?symbol=CYCL,Microfinance,2664243.9,1402.9,2024/03/18 02:59:58,"1,560.00-882.00",1103.14,1121.61,4.3,15.84,88.57,214.32,6.55,,#ValueFiscal Year,30.00(FY:078-079),,9706.0,3737667767.31
CZBIL,165.9,0.55,168.3,165.0,168.3,20148.0,/CompanyDetail.aspx?symbol=CZBIL,Commercial Banks,142009740.06,165.9,2024/03/18 02:56:22,207.80-156.80,170.71,169.51,-7.83,11.02,15.05,146.2,1.13,,#ValueFiscal Year1.10:2.5(FY: 072-073)2.10:5.50(FY: 071-072),12.91(FY:077-078),10:2.5(FY:072-073),24506.0,23559415875.95
DDBL,788.0,0.9,789.9,781.1,781.1,7185.0,/CompanyDetail.aspx?symbol=DDBL,Microfinance,15510881.66,788.0,2024/03/18 02:59:44,913.00-606.70,749.73,753.92,15.63,15.64,50.38,212.84,3.7,,#ValueFiscal Year1.1:1(FY: 073-074)2.(FY: 071-072),,1:1(FY:073-074),6427.0,12222574748.08
DHPL,202.0,1.51,203.0,195.5,202.9,13111.0,/CompanyDetail.aspx?symbol=DHPL,Hydro Power,2640000.0,202.0,2024/03/18 02:59:50,242.00-134.00,177.07,187.83,-12.14,-10.86,-18.6,-3.42,-59.06,,#ValueFiscal Year,,,17651.0,533280000.0
DLBS,1064.9,10.0,1064.9,967.4,987.0,14718.0,/CompanyDetail.aspx?symbol=DLBS,Microfinance,1331000.0,1064.9,2024/03/18 02:59:54,"1,064.90-579.00",760.74,814.31,26.77,-30.82,-34.55,137.74,7.73,,#ValueFiscal Year,,,3738.0,1417381900.0
DOLTI,387.6,0.54,393.2,378.1,393.2,23592.0,/CompanyDetail.aspx?symbol=DOLTI,Hydro Power,5364860.0,387.6,2024/03/18 02:59:57,450.00-177.40,295.16,324.6,0.0,-3.68,-105.33,71.3,5.44,,#ValueFiscal Year,,,33530.0,2079419736.0
DORDI,424.9,0.24,432.0,421.1,432.0,14568.0,/CompanyDetail.aspx?symbol=DORDI,Hydro Power,10542604.0,424.9,2024/03/18 02:59:59,576.00-191.60,321.93,360.49,35.32,6.04,70.35,103.06,4.12,,#ValueFiscal Year,,,45077.0,4479552439.6
EBL,517.0,0.19,520.0,515.9,516.5,24541.0,/CompanyDetail.aspx?symbol=EBL,Commercial Banks,117679040.0,517.0,2024/03/18 02:59:28,633.00-448.00,507.38,511.73,3.17,29.12,17.75,219.57,2.35,,#ValueFiscal Year,,,19748.0,60840063680.0
EBLD85,1037.0,0.18,1037.0,1035.6,1035.6,100.0,/CompanyDetail.aspx?symbol=EBLD85,Corporate Debenture,2000000.0,1037.0,2024/03/18 02:45:40,"1,053.60-976.10",1011.01,1011.01,0.0,0.0,0.0,0.0,1037.0,,#ValueFiscal Year,,,161.0,2074000000.0
EDBL,374.0,1.19,376.9,364.0,364.0,23212.0,/CompanyDetail.aspx?symbol=EDBL,Development Bank Limited,12496944.7,374.0,2024/03/18 02:59:57,399.70-266.40,335.71,342.87,17.24,-11.19,-33.42,152.08,2.46,,#ValueFiscal Year1.10:3(FY: 078-079)2.55(FY: 074-075)3.2:1(FY: 073-074)4.(FY: 073-074)5.2:1(FY: 072-073)6.(FY: 072-073)7.4:1.0370(FY: 071-072)8.1:0.35(FY: 069-070),8.50(FY:077-078),10:3(FY:078-079),11525.0,4673857317.8
EHPL,446.0,1.36,448.0,436.0,436.0,2320.0,/CompanyDetail.aspx?symbol=EHPL,Hydro Power,6200000.0,446.0,2024/03/18 02:57:29,500.00-273.00,387.27,405.99,-3.9,4.44,100.45,75.96,5.87,,#ValueFiscal Year,,,6127.0,2765200000.0
ENL,768.0,-1.41,792.1,764.0,764.0,822.0,/CompanyDetail.aspx?symbol=ENL,Investment,5556000.0,768.0,2024/03/18 02:57:09,"1,060.00-572.00",822.94,819.38,16.54,1.76,436.36,105.76,7.26,,#ValueFiscal Year,,,2015.0,4267008000.0
FMDBL,614.0,0.16,622.0,608.0,613.0,6545.0,/CompanyDetail.aspx?symbol=FMDBL,Microfinance,12338269.03,614.0,2024/03/18 02:59:52,781.00-497.20,622.7,617.02,14.53,13.76,44.62,128.22,4.79,,#ValueFiscal Year1.(FY: 073-074)2.2:1(FY: 073-074)3.1:1(FY: 071-072)4.(FY: 070-071),,2:1(FY:073-074),10415.0,7575697184.42
FOWAD,1090.0,0.46,1090.0,1065.0,1065.0,1740.0,/CompanyDetail.aspx?symbol=FOWAD,Microfinance,10555637.34,1090.0,2024/03/18 02:56:04,"1,493.00-974.00",1123.87,1082.48,-15.5,-4.9,-222.45,256.01,4.26,,#ValueFiscal Year,25.00(FY:078-079),,4252.0,11505644700.6
GBBD85,915.0,0.66,927.0,910.1,910.1,445.0,/CompanyDetail.aspx?symbol=GBBD85,Corporate Debenture,1000000.0,915.0,2024/03/18 02:52:07,"1,000.00-768.10",875.66,886.95,14.38,0.0,0.0,0.0,915.0,,#ValueFiscal Year,,,125.0,915000000.0
GBBL,376.0,1.08,376.8,370.0,371.0,31188.0,/CompanyDetail.aspx?symbol=GBBL,Development Bank Limited,56805173.3,376.0,2024/03/18 02:59:06,432.40-336.00,377.82,379.43,5.98,18.05,20.83,145.43,2.59,,#ValueFiscal Year1.(FY: 072-073)2.(FY: 070-071)3.10:3(FY: 069-070)4.(FY: 068-069),,,28877.0,21358745160.8
GBILD86/87,901.1,0.1,901.1,901.1,901.1,25.0,/CompanyDetail.aspx?symbol=GBILD86/87,Corporate Debenture,3000000.0,901.1,2024/03/18 02:02:03,917.50-743.90,851.61,864.71,16.39,0.0,0.0,0.0,901.1,,#ValueFiscal Year,,,32.0,2703300000.0
GBIME,192.9,0.73,195.3,188.2,195.3,56093.0,/CompanyDetail.aspx?symbol=GBIME,Commercial Banks,361287700.0,192.9,2024/03/18 02:59:58,241.90-176.00,199.58,197.32,3.04,11.31,17.06,157.4,1.23,,#ValueFiscal Year,,,51910.0,69692397330.0
GBLBS,591.0,-1.01,600.0,586.1,586.1,4748.0,/CompanyDetail.aspx?symbol=GBLBS,Microfinance,9825000.0,591.0,2024/03/18 02:59:55,673.00-427.00,524.84,536.49,24.95,19.73,29.95,100.0,5.91,,#ValueFiscal Year1.1:0.5(FY: 075-076),,1:0.5(FY:075-076),6081.0,5806575000.0
GCIL,560.0,-1.93,574.0,555.0,571.0,132086.0,/CompanyDetail.aspx?symbol=GCIL,Manufacturing And Processing,45676857.0,560.0,2024/03/18 02:59:59,614.00-363.10,480.02,498.44,0.0,-18.32,-30.57,225.45,2.48,,#ValueFiscal Year,15.00(FY:079-080),,102711.0,25579039920.0
GFCL,467.9,-0.38,474.0,462.7,473.9,7813.0,/CompanyDetail.aspx?symbol=GFCL,Finance,9461152.0,467.9,2024/03/18 02:59:33,530.00-375.00,431.97,437.18,4.44,4.84,96.67,174.18,2.69,,#ValueFiscal Year1.10:6(FY: 073-074)2.(FY: 072-073)3.(FY: 071-072),,10:6(FY:073-074),11883.0,4426873020.8
GHL,163.5,0.93,165.0,160.2,163.9,167968.0,/CompanyDetail.aspx?symbol=GHL,Hydro Power,16500000.0,163.5,2024/03/18 02:59:59,286.00-120.00,164.23,160.08,-39.53,-2.26,-72.35,88.94,1.84,,#ValueFiscal Year1.(FY: 080-081),,,161284.0,2697750000.0
GIBF1,8.42,0.72,8.6,8.2,8.2,7010.0,/CompanyDetail.aspx?symbol=GIBF1,Mutual Fund,102576360.0,8.42,2024/03/18 02:56:49,9.70-7.20,8.18,8.18,7.95,0.0,0.0,0.0,8.42,5.00(FY:079-080),#ValueFiscal Year,,,8706.0,863692951.2
GILB,891.0,4.81,891.0,844.0,865.0,9754.0,/CompanyDetail.aspx?symbol=GILB,Microfinance,6189000.45,891.0,2024/03/18 02:58:27,"1,110.70-665.10",848.58,841.02,18.96,15.46,57.63,181.09,4.92,,#ValueFiscal Year1.1:1(FY: 076-077)2.(FY: 074-075)3.2:1(FY: 073-074),,1:1(FY:076-077),3379.0,5514399400.95
GLBSL,1350.0,0.67,1449.0,1238.0,1314.2,5426.0,/CompanyDetail.aspx?symbol=GLBSL,Microfinance,1014000.0,1350.0,2024/03/18 02:59:55,"1,449.00-589.10",787.71,828.84,96.08,15.24,88.58,129.67,10.41,,#ValueFiscal Year,4.00(FY:078-079),,1797.0,1368900000.0
GLH,228.0,0.44,236.0,222.6,222.6,14602.0,/CompanyDetail.aspx?symbol=GLH,Hydro Power,18000000.0,228.0,2024/03/18 02:59:58,318.00-194.60,229.51,233.28,-22.45,-1.09,-209.17,80.33,2.84,,#ValueFiscal Year,,,48062.0,4104000000.0
GMFBS,901.0,-0.99,920.0,892.0,892.0,918.0,/CompanyDetail.aspx?symbol=GMFBS,Microfinance,1515545.33,901.0,2024/03/18 02:59:59,960.00-641.00,770.39,795.56,20.94,14.18,63.54,146.74,6.14,1.00(FY:077-078),#ValueFiscal Year,19.00(FY:077-078),,1540.0,1365506337.83
GMFIL,366.0,-1.05,374.0,362.0,374.0,6794.0,/CompanyDetail.aspx?symbol=GMFIL,Finance,10121760.0,366.0,2024/03/18 02:59:22,427.00-277.00,351.85,355.65,12.27,-13.24,-27.64,140.06,2.61,,#ValueFiscal Year1.10:4(FY: 074-075)2.2:1(FY: 073-074)3.(FY: 073-074)4.(FY: 071-072),,10:4(FY:074-075),10018.0,3704564160.0
GRDBL,393.4,0.36,402.0,390.0,399.8,19169.0,/CompanyDetail.aspx?symbol=GRDBL,Development Bank Limited,5190000.0,393.4,2024/03/18 02:59:58,402.00-0.00,330.39,338.96,48.45,4.86,80.95,114.97,3.42,0.20(FY:079-080),#ValueFiscal Year1.(FY: 074-075)2.1:4(FY: 072-073),3.80(FY:079-080),,13480.0,2041746000.0
GUFL,863.5,10.0,863.5,775.1,800.0,292380.0,/CompanyDetail.aspx?symbol=GUFL,Finance,8679938.0,863.5,2024/03/18 02:59:57,863.50-454.00,558.97,572.51,69.31,28.02,30.82,161.15,5.36,,#ValueFiscal Year1.2:1(FY: 073-074),7.00(FY:071-072),2:1(FY:073-074),104889.0,7495126463.0
GVL,441.7,0.62,447.0,431.0,447.0,7646.0,/CompanyDetail.aspx?symbol=GVL,Hydro Power,31250000.0,441.7,2024/03/18 02:59:20,498.00-299.90,405.54,424.78,2.01,13.02,33.92,116.74,3.78,,#ValueFiscal Year,,,10082.0,13803125000.0
GWFD83,1130.0,0.27,1130.0,1130.0,1130.0,14.0,/CompanyDetail.aspx?symbol=GWFD83,Corporate Debenture,,1130.0,2024/03/18 02:51:19,"1,147.50-1,005.00",1084.33,1092.37,13.0,0.0,0.0,0.0,1130.0,,#ValueFiscal Year,,,135.0,0.0
H8020,8.82,0.57,9.18,8.56,8.61,32200.0,/CompanyDetail.aspx?symbol=H8020,Mutual Fund,100000000.0,8.82,2024/03/18 02:59:58,10.10-8.30,8.87,8.87,0.0,0.0,0.0,0.0,8.82,,#ValueFiscal Year,,,15897.0,882000000.0
HATHY,889.0,-0.89,914.9,884.0,914.9,29456.0,/CompanyDetail.aspx?symbol=HATHY,Investment,12870000.0,889.0,2024/03/18 02:59:58,"1,123.00-279.50",729.99,810.23,0.0,-0.92,-966.3,160.73,5.53,,#ValueFiscal Year1.9.779(FY: 072-073),,9.779(FY:072-073),48404.0,11441430000.0
HBL,197.8,2.49,204.9,184.0,190.1,37648.0,/CompanyDetail.aspx?symbol=HBL,Commercial Banks,216566156.3,197.8,2024/03/18 02:54:43,243.10-184.00,201.09,200.91,-16.19,13.89,14.24,162.17,1.22,,#ValueFiscal Year1.7:1(FY: 071-072),,7:1(FY:071-072),33315.0,42836785716.14
HBLD83,1018.0,1.9,1018.0,1018.0,1018.0,125.0,/CompanyDetail.aspx?symbol=HBLD83,Corporate Debenture,,1018.0,2024/03/18 02:59:33,"1,081.60-971.00",999.26,999.26,-6.0,0.0,0.0,0.0,1018.0,,#ValueFiscal Year,,,160.0,0.0
HDHPC,141.9,-0.49,145.4,141.0,145.4,86704.0,/CompanyDetail.aspx?symbol=HDHPC,Hydro Power,28000000.0,141.9,2024/03/18 02:59:59,233.40-116.00,137.3,141.34,-37.21,-8.18,-17.35,74.24,1.91,,#ValueFiscal Year1.1:0.75(FY: 079-080),,1:0.75(FY:079-080),119786.0,3973200000.0
HDL,1580.0,-1.06,1601.1,1570.1,1601.1,23814.0,/CompanyDetail.aspx?symbol=HDL,Manufacturing And Processing,26725233.15,1580.0,2024/03/18 02:59:56,"2,510.00-1,441.00",1714.64,1647.6,-21.59,12.25,128.98,118.02,13.39,15.00(FY:079-080),#ValueFiscal Year,10.00(FY:079-080),,30890.0,42225868377.0
HEI,601.0,0.5,605.0,595.0,595.0,40070.0,/CompanyDetail.aspx?symbol=HEI,Non-Life Insurance,25001574.71,601.0,2024/03/18 02:59:58,705.00-404.90,570.13,589.86,43.1,12.23,49.14,178.04,3.38,,#ValueFiscal Year,,,19365.0,15025946400.71
HHL,338.0,5.23,339.4,318.0,320.0,27386.0,/CompanyDetail.aspx?symbol=HHL,Hydro Power,10950000.0,338.0,2024/03/18 02:59:57,387.00-170.30,277.76,304.17,13.42,-1.58,-213.92,73.41,4.6,,#ValueFiscal Year,,,24815.0,3701100000.0
HIDCL,177.0,-1.67,180.0,177.0,178.5,34722.0,/CompanyDetail.aspx?symbol=HIDCL,Investment,227757990.0,177.0,2024/03/18 02:59:54,212.00-154.00,175.31,179.03,-9.92,6.61,26.78,108.3,1.63,,#ValueFiscal Year1.1:1(FY: 078-079)2.1:1(FY: 074-075),,1:1(FY:078-079),54072.0,40313164230.0
HIDCLP,102.8,-0.68,103.7,102.5,102.5,23952.0,/CompanyDetail.aspx?symbol=HIDCLP,Promotor Share,,102.8,2024/03/18 02:59:54,118.00-96.60,101.4,102.39,1.08,0.0,0.0,0.0,102.8,,#ValueFiscal Year,,,48125.0,0.0
HLBSL,650.0,2.85,650.0,624.0,635.0,18639.0,/CompanyDetail.aspx?symbol=HLBSL,Microfinance,3198182.0,650.0,2024/03/18 02:58:32,805.00-519.10,602.35,592.47,0.0,3.29,197.57,145.17,4.48,,#ValueFiscal Year1.1:1(FY: 077-078),11.00(FY:078-079),1:1(FY:077-078),5666.0,2078818300.0
HLI,419.0,-0.24,423.0,413.9,420.0,67357.0,/CompanyDetail.aspx?symbol=HLI,Life Insurance,80203836.02,419.0,2024/03/18 02:59:54,574.00-350.00,411.44,414.89,0.0,0.0,0.0,115.75,3.62,,#ValueFiscal Year,,,74002.0,33605407292.38
